"distance_bin","residential_rent","commercial_rent","occupied_residential","occupied_commercial","residential_vacancy_rate","commercial_vacancy_rate","n_lots"
0,10.3378765062969,1.74924323051887,2.87179487179487,1.84615384615385,0.0918803418803419,0.0235042735042735,40
5,10.071762848914,1.83869011145879,2.41085271317829,1.55813953488372,0.202473237356958,0.179586563307493,140
10,9.07812503289028,1.59432418321356,2.53030303030303,1.1010101010101,0.181818181818182,0.377946127946128,240
15,5.59883108704423,1.58006236883449,2.24409448818898,0.5,0.240616797900262,0.686679790026247,340
20,3.06725444360569,1.13324343100369,1.78947368421053,0.192982456140351,0.416048454469507,0.861988304093567,360
25,1.37217034567966,1.04469451681669,1.13942307692308,0.139423076923077,0.582612179487179,0.90625,260
30,1.03463791097803,1.07514089214166,0.550724637681159,0.0869565217391303,0.759057971014493,0.935990338164251,160
35,1.04587128275757,1,0.423076923076923,0.153846153846154,0.77724358974359,0.92948717948718,60
