"distance_bin","residential_rent","commercial_rent","occupied_residential","occupied_commercial","residential_vacancy_rate","commercial_vacancy_rate","n_lots"
0,7.03229859088401,3.9150847113886,1.74285714285714,1.48571428571429,0.180952380952381,0.0642857142857143,40
5,7.09671330083601,4.38540907253729,2.55263157894737,1.51754385964912,0.173391812865497,0.0760233918128655,140
10,7.11874559570595,4.20719338898741,2.56459330143541,1.52631578947368,0.165390749601276,0.0645933014354067,240
15,6.5466681296284,3.24098805325662,2.57543859649123,1.14736842105263,0.209487607908661,0.256432748538012,340
20,5.87380795109395,2.56901729102791,2.60740740740741,0.811111111111111,0.19233392122281,0.432716049382716,360
25,5.02388258864372,1.79415260713545,2.56613756613757,0.53968253968254,0.196296296296296,0.605379188712522,260
30,3.5066019961369,1.25077595943316,2.37903225806452,0.241935483870968,0.205779569892473,0.814516129032258,160
35,2.10831585234334,1.19643467129331,2.23255813953488,0.186046511627907,0.178682170542636,0.848837209302326,60
