"distance_bin","residential_rent","commercial_rent","occupied_residential","occupied_commercial","residential_vacancy_rate","commercial_vacancy_rate","n_lots"
0,7.5878510045585,14.0770995597123,30.675,26.775,0.038036761898696,0.0145629023511332,40
5,5.45056745352997,10.4740028419385,20.8357142857143,23.9,0.217698882200422,0.104632592573613,140
10,4.0169170722743,6.92926625662688,14.1791666666667,15.8125,0.455443539301616,0.367438668939934,240
15,2.07650002572324,3.91694785029525,7.58235294117649,10.1382352941176,0.666039878173412,0.575388790128418,340
20,1.04519249703297,1.47797510175105,2.09999999999999,4.89722222222221,0.851489769206009,0.759290875970883,360
25,1.00132268612171,1,0.16923076923077,1.18076923076923,0.960604395604395,0.904456680771152,260
30,1,1,0.01875,0.0812500000000001,0.99375,0.975602227633478,160
35,1,1,0,0.0333333333333333,1,0.983333333333333,60
