"distance_bin","residential_rent","commercial_rent","occupied_residential","occupied_commercial","residential_vacancy_rate","commercial_vacancy_rate","n_lots"
0,11.3632967268106,26.1613738955942,32.2,27.875,0.023365452701753,0.00992813991023807,40
5,8.56286389356228,15.6738830818907,28.5071428571429,27.7857142857143,0.0808494127453292,0.0175175824570345,140
10,4.09202922778793,9.20124908409257,17.0166666666667,21.1958333333333,0.370294682395489,0.177800687630643,240
15,1.15246317048422,2.52292038282669,4.54117647058824,10.4264705882353,0.695088527147728,0.547410752152457,340
20,1.00057957573859,1.02935091160418,0.311111111111111,2.34166666666667,0.929171777296777,0.835944017547284,360
25,1,1,0.0230769230769231,0.146153846153846,0.991858974358974,0.965598290598291,260
30,1,1,0,0.00625000000000001,1,0.996875,160
35,1,1,0,0,1,1,60
