"tick","lot_id","x","y","residential_units","commercial_units","occupied_residential","occupied_commercial","vacant_residential","vacant_commercial","residential_rent","commercial_rent","dist_geometric_center","dist_res_occupancy_centroid","dist_com_occupancy_centroid","total_units","total_occupied","commercial_vacancy_rate","residential_vacancy_rate","distance_bin"
5000,1026,26,26,34,37,33,36,1,1,13.0145409482368,21.8988963517892,11,1.52320942883046,1.80096423688566,71,69,0.027027027027027,0.0294117647058824,10
5000,900,20,23,34,26,33,25,1,1,10.5302084435349,20.1428317911439,3,7.47679057116954,7.19903576311434,60,58,0.0384615384615385,0.0294117647058824,0
5000,1186,26,30,37,34,30,33,7,1,12.8292010598932,15.9722928170665,15,5.52320942883046,5.80096423688566,71,63,0.0294117647058824,0.189189189189189,15
5000,706,26,18,37,30,37,29,0,1,10.8136652645167,11.5457962786434,8,8.0178603807797,8.14377203713032,67,66,0.0333333333333333,0,5
5000,1138,18,29,29,22,28,21,1,1,8.08251436966118,10.2919273600939,11,10.9821396192203,10.8562279628697,51,49,0.0454545454545455,0.0344827586206897,10
5000,1104,24,28,38,27,36,26,2,1,12.3799612289335,9.11537676989932,11,3.98213961922031,3.85622796286968,65,62,0.037037037037037,0.0526315789473684,10
5000,750,30,19,33,31,27,30,6,1,11.0530128948016,8.63089775350388,11,11.0178603807797,11.1437720371303,64,57,0.032258064516129,0.181818181818182,10
5000,1101,21,28,45,30,42,27,3,3,11.8955536967104,6.98071050338913,8,6.9821396192203,6.85622796286968,75,69,0.1,0.0666666666666667,5
5000,1112,32,28,35,23,35,22,0,1,10.6616797819369,6.33400386020083,19,9.52320942883046,9.80096423688566,58,57,0.0434782608695652,0,15
5000,940,20,24,32,34,30,33,2,1,11.4459291490558,4.49634072390354,4,6.47679057116954,6.19903576311434,66,63,0.0294117647058824,0.0625,0
5000,818,18,21,39,29,39,25,0,4,5.54838246864522,3.87846563616305,3,11.4767905711695,11.1990357631143,68,64,0.137931034482759,0,0
5000,869,29,22,24,33,23,32,1,1,12.2299089119355,3.86282662995615,10,7.0178603807797,7.14377203713032,57,55,0.0303030303030303,0.0416666666666667,10
5000,1135,15,29,14,31,6,30,8,1,1,3.61165896455908,14,13.9821396192203,13.8562279628697,45,36,0.032258064516129,0.571428571428571,10
5000,1189,29,30,36,28,36,27,0,1,10.8597886991206,3.49761415530525,18,8.52320942883046,8.80096423688566,64,63,0.0357142857142857,0,15
5000,1111,31,28,32,21,32,20,0,1,11.6416197562318,3.38538582437769,18,8.52320942883046,8.80096423688566,53,52,0.0476190476190476,0,15
5000,742,22,19,24,25,24,24,0,1,11.529468740146,3.31906498488381,3,9.47679057116954,9.19903576311434,49,48,0.04,0,0
5000,1179,19,30,37,31,37,30,0,1,10.5030967643368,3.31600901850212,11,10.9821396192203,10.8562279628697,68,67,0.032258064516129,0,10
5000,872,32,22,39,27,39,26,0,1,11.2318825080675,2.94299000250942,13,10.0178603807797,10.1437720371303,66,65,0.037037037037037,0,10
5000,789,29,20,25,26,22,25,3,1,11.3180688311629,2.40145644668017,9,9.0178603807797,9.14377203713032,51,47,0.0384615384615385,0.12,5
5000,1347,27,34,35,26,35,25,0,1,8.56234082241513,2.35547120017823,20,10.5232094288305,10.8009642368857,61,60,0.0384615384615385,0,20
5000,707,27,18,30,27,26,26,4,1,11.5629894848295,2.27734856944909,9,9.0178603807797,9.14377203713032,57,52,0.037037037037037,0.133333333333333,5
5000,784,24,20,36,26,36,22,0,4,12.5305365046097,2.18896472442307,4,6.47679057116954,6.19903576311434,62,58,0.153846153846154,0,0
5000,1151,31,29,31,22,31,21,0,1,10.714207627153,2.14007714549758,19,9.52320942883046,9.80096423688566,53,52,0.0454545454545455,0,15
5000,749,29,19,28,33,28,31,0,2,12.1937497631743,2.04944776647058,10,10.0178603807797,10.1437720371303,61,59,0.0606060606060606,0,10
5000,712,32,18,31,26,31,25,0,1,1.03,1.81118400960179,14,14.0178603807797,14.1437720371303,57,56,0.0384615384615385,0,10
