"distance_bin","residential_rent","commercial_rent","occupied_residential","occupied_commercial","residential_vacancy_rate","commercial_vacancy_rate","n_lots"
0,8.67217312716219,5.49009741151446,31.575,25.975,0.0466054164862041,0.0429151906156421,40
5,6.48189746015324,6.7668944618241,20.05,23.7142857142857,0.244440861186364,0.109768749134923,140
10,4.33746366940419,3.56727738195403,14.5791666666667,16.2125,0.483861283071544,0.370320381350134,240
15,2.43839521296517,2.33491656463383,6.79705882352943,9.87647058823529,0.683497136400545,0.572376313516135,340
20,1.22525025268311,1.05854716382151,2.86388888888888,4.56666666666665,0.83893554889625,0.774668959176464,360
25,1.0012426173501,1.00025464984661,0.430769230769232,2.29999999999999,0.913399389072466,0.866386244267332,260
30,1,1,0.0437499999999999,0.2875,0.9846875,0.939714781746032,160
35,1,1,0,0.0166666666666667,1,0.991666666666667,60
