"tick","population","employed","unemployed","housed","unhoused","residential_units","vacant_residential_units","commercial_units","vacant_commercial_units","active_firms","firm_job_vacancies","firms_with_job_vacancies","committed_output","realized_sales","unsold_output","sold_out_firms","mean_wage","mean_residential_rent","mean_commercial_rent","mean_goods_price","housing_excess_supply","housing_excess_demand","labor_excess_supply","labor_excess_demand","commercial_space_excess_supply","goods_excess_supply","housing_vacancy_rate","commercial_vacancy_rate","goods_unsold_rate","employment_rate","housing_rate"
292,3541,3423,118,3402,139,4909,1507,2080,1022,228,681,126,6164,5711,453,152,32.7883335262218,1.11513521484608,271.002421604035,11.4914052513318,1507,139,118,681,1022,453,0.306987166429008,0.491346153846154,0.0734912394548994,0.966676080203332,0.960745552103925
293,3544,3416,128,3414,130,4912,1498,2081,1024,223,598,111,6180,5693,487,157,32.8765764570789,1.11415985820602,274.312145459482,11.6703629309506,1498,130,128,598,1024,487,0.304967426710098,0.492071119654013,0.0788025889967637,0.963882618510158,0.963318284424379
294,3544,3402,142,3415,129,4916,1501,2089,1031,223,612,120,6189,5697,492,152,32.9591991944253,1.11306229765628,278.430419995013,11.6965709450121,1501,129,142,612,1031,492,0.305329536208299,0.493537577788416,0.0794958797867184,0.959932279909707,0.963600451467269
295,3547,3405,142,3418,129,4920,1502,2092,1026,227,681,124,6189,5738,451,164,33.0545596736055,1.11253607196408,283.129752202903,11.592842392235,1502,129,142,681,1026,451,0.305284552845528,0.490439770554493,0.0728712231378252,0.959966168593177,0.963631237665633
296,3550,3397,153,3415,135,4926,1511,2102,1040,222,599,126,6187,5733,454,163,33.1495556855698,1.11282034219645,288.394315258436,11.772331183589,1511,135,153,599,1040,454,0.306739748274462,0.49476688867745,0.0733796670438015,0.956901408450704,0.961971830985916
297,3551,3402,149,3409,142,4934,1525,2105,1039,222,594,121,6196,5741,455,155,33.2420484161754,1.11231677611095,294.220849276488,11.7848647045269,1525,142,149,594,1039,455,0.309079854073774,0.493586698337292,0.0734344738540994,0.958039988735567,0.960011264432554
298,3553,3399,154,3407,146,4939,1532,2109,1032,227,687,132,6211,5747,464,157,33.355702992812,1.11064387079916,300.527801175505,11.6581384995029,1532,146,154,687,1032,464,0.310184247823446,0.489331436699858,0.0747061664788279,0.956656346749226,0.958907965099916
299,3554,3401,153,3408,146,4941,1533,2118,1045,220,559,119,6210,5790,420,164,33.461328321787,1.10916356911423,307.398319424234,11.9052015528807,1533,146,153,559,1045,420,0.310261080752884,0.493389990557129,0.0676328502415459,0.95694991558807,0.958919527293191
300,3557,3405,152,3405,152,4945,1540,2122,1049,223,609,117,6181,5747,434,160,33.5441789405598,1.10861448570727,310.804868039823,11.855710460719,1540,152,152,609,1049,434,0.311425682507583,0.494344957587182,0.0702151755379389,0.957267360134945,0.957267360134945
301,3560,3408,152,3404,156,4953,1549,2126,1058,221,570,115,6191,5731,460,158,33.6350301918042,1.10799899608546,315.160552119997,11.977303836961,1549,156,152,570,1058,460,0.312739753684636,0.497648165569144,0.0743014052657083,0.957303370786517,0.956179775280899
302,3563,3420,143,3401,162,4954,1553,2132,1060,223,594,114,6207,5762,445,160,33.7178587161357,1.10767434365087,320.348644725809,11.9618712560977,1553,162,143,594,1060,445,0.31348405329027,0.49718574108818,0.0716932495569518,0.959865282065675,0.95453269716531
303,3564,3410,154,3408,156,4955,1547,2136,1061,224,622,123,6215,5769,446,162,33.8349195881454,1.10762133435768,322.418753042142,11.9877801005535,1547,156,154,622,1061,446,0.312209889001009,0.496722846441948,0.0717618664521319,0.95679012345679,0.956228956228956
304,3566,3412,154,3406,160,4958,1552,2140,1069,221,566,120,6211,5740,471,159,33.9099183511728,1.10721245501273,325.656254703973,12.0891443080689,1552,160,154,566,1069,471,0.313029447357806,0.499532710280374,0.0758331991627757,0.956814357823892,0.955131800336511
305,3568,3424,144,3403,165,4962,1559,2143,1065,224,608,110,6232,5791,441,161,34.0378056410148,1.10751486393063,329.9380099177,12.0295244856072,1559,165,144,608,1065,441,0.314187827488916,0.496966868875408,0.0707637997432606,0.959641255605381,0.953755605381166
306,3571,3426,145,3401,170,4967,1566,2150,1072,222,570,109,6247,5805,442,168,34.1173852861584,1.10708221930777,335.085343267126,12.1161288442419,1566,170,145,570,1072,442,0.315280853633984,0.498604651162791,0.0707539619017128,0.95939512741529,0.952394287314478
307,3574,3447,127,3419,155,4972,1553,2156,1078,222,549,99,6262,5820,442,156,34.2091855246285,1.10679619158723,341.08386655451,12.1571967940678,1553,155,127,549,1078,442,0.312349155269509,0.5,0.070584477802619,0.964465584778959,0.956631225517627
308,3574,3437,137,3415,159,4977,1562,2160,1083,219,505,107,6311,5841,470,168,34.3031626531426,1.10667106248389,347.865964541507,12.2913650478228,1562,159,137,505,1083,470,0.313843680932289,0.501388888888889,0.074473142132784,0.961667599328483,0.955512031337437
309,3578,3429,149,3415,163,4982,1567,2166,1087,220,531,102,6305,5779,526,158,34.3977680621117,1.10615660767298,355.3665566249,12.3076435049367,1567,163,149,531,1087,526,0.31453231633882,0.501846722068329,0.0834258524980174,0.958356623812186,0.954443823365008
310,3579,3413,166,3412,167,4987,1575,2167,1082,221,565,102,6237,5781,456,166,34.4750760807628,1.10532030076913,363.501026994718,12.3088193417053,1575,167,166,565,1082,456,0.315821134950872,0.499307798800185,0.0731120731120731,0.953618329142218,0.953338921486449
311,3582,3430,152,3422,160,5000,1578,2173,1084,221,548,100,6264,5749,515,153,34.5665289901241,1.10460258555011,372.255715136021,12.3931997192824,1578,160,152,548,1084,515,0.3156,0.498849516797055,0.0822158365261813,0.957565605806812,0.955332216638749
312,3582,3432,150,3421,161,5007,1586,2176,1085,220,528,108,6321,5793,528,163,34.6635640351173,1.10392867599537,381.562058336297,12.4742476955245,1586,161,150,528,1085,528,0.31675654084282,0.498621323529412,0.083531086853346,0.958123953098827,0.955053042992742
313,3585,3418,167,3417,168,5010,1593,2179,1084,225,632,110,6323,5750,573,153,34.7611441627321,1.10437858022851,391.103142479816,12.3527329971696,1593,168,167,632,1084,573,0.317964071856287,0.497475906379073,0.0906215404080342,0.953417015341702,0.953138075313808
314,3586,3431,155,3416,170,5017,1601,2181,1089,220,529,111,6347,5792,555,159,34.8711882708584,1.10445937618864,401.090535585131,12.5675652285144,1601,170,155,529,1089,555,0.319115008969504,0.499312242090784,0.087442886403025,0.956776352481874,0.952593418851088
315,3586,3428,158,3413,173,5022,1609,2184,1093,218,496,108,6362,5796,566,151,34.9690910003978,1.10293436782317,411.582605768038,12.6743136979733,1609,173,158,496,1093,566,0.320390282755874,0.500457875457875,0.0889657340458975,0.955939765755717,0.95175683212493
316,3591,3426,165,3415,176,5024,1609,2189,1095,218,498,112,6359,5833,526,156,35.0509370104841,1.10221843516413,422.583841193667,12.6948971051412,1609,176,165,498,1095,526,0.320262738853503,0.500228414801279,0.0827174083975468,0.954051796157059,0.95098858256753
317,3594,3412,182,3417,177,5027,1610,2193,1093,220,548,116,6363,5811,552,154,35.1847507481807,1.10127542523107,433.916987511563,12.6685260840425,1610,177,182,548,1093,552,0.32027053908892,0.498404012767898,0.0867515322960867,0.949360044518642,0.950751252086811
318,3596,3407,189,3412,184,5030,1618,2196,1095,220,553,115,6325,5839,486,154,35.3018079857776,1.10059369170067,445.767474384237,12.680461472758,1618,184,189,553,1095,486,0.321669980119284,0.498633879781421,0.0768379446640316,0.947441601779755,0.948832035595106
319,3599,3419,180,3416,183,5034,1618,2197,1098,217,487,108,6321,5803,518,150,35.4156778939192,1.09971329187231,458.041104861453,12.8414159516525,1618,183,180,487,1098,518,0.321414382201033,0.49977241693218,0.0819490586932447,0.949986107252014,0.949152542372881
320,3600,3425,175,3408,192,5037,1629,2203,1101,217,481,105,6351,5833,518,163,35.5116642907595,1.09960208256611,470.845216165976,12.8982336913828,1629,192,175,481,1101,518,0.323406789755807,0.499773036768044,0.0815619587466541,0.951388888888889,0.946666666666667
321,3602,3439,163,3416,186,5045,1629,2205,1100,218,485,110,6343,5800,543,154,35.6186632292004,1.09884702514537,483.855608996548,12.9209983214075,1629,186,163,485,1100,543,0.322893954410307,0.498866213151927,0.0856061800409901,0.954747362576347,0.948362021099389
322,3605,3425,180,3422,183,5049,1627,2212,1101,220,535,108,6379,5823,556,151,35.717122448346,1.09854598875784,497.397580565036,12.9019720418192,1627,183,180,535,1101,556,0.322242028124381,0.497739602169982,0.0871609970214767,0.950069348127601,0.949237170596394
323,3606,3429,177,3422,184,5053,1631,2220,1119,216,459,98,6324,5782,542,150,35.8061111799483,1.09896888690499,511.317055816345,13.0659893001339,1631,184,177,459,1119,542,0.322778547397586,0.504054054054054,0.0857052498418722,0.950915141430948,0.948973932334997
324,3610,3422,188,3421,189,5057,1636,2222,1116,220,538,106,6353,5792,561,154,35.8275584562998,1.09969694963662,525.761466770446,12.959641490054,1636,189,188,538,1116,561,0.323511963614791,0.502250225022502,0.0883047379190933,0.94792243767313,0.947645429362881
325,3612,3434,178,3421,191,5058,1637,2230,1122,220,526,116,6306,5787,519,159,35.9220863455597,1.10118669539651,540.716218361682,12.9878114684146,1637,191,178,526,1122,519,0.323645709766706,0.503139013452915,0.082302568981922,0.950719822812846,0.947120708748616
326,3617,3440,177,3428,189,5064,1636,2232,1127,218,484,105,6333,5822,511,151,36.0124959724878,1.10267625441144,556.162922184875,13.0649939511689,1636,189,177,484,1127,511,0.32306477093207,0.504928315412186,0.0806884572872256,0.951064418025988,0.947746751451479
327,3618,3427,191,3430,188,5067,1637,2236,1127,220,533,106,6359,5788,571,140,36.0674161525569,1.10296819395272,563.98521571494,13.0626271879526,1637,188,191,533,1127,571,0.323070850601934,0.504025044722719,0.0897939927661582,0.947208402432283,0.948037589828635
328,3621,3440,181,3433,188,5073,1640,2236,1120,223,574,108,6335,5786,549,151,36.1477662581584,1.10305496566837,573.357707372857,12.9815439683851,1640,188,181,574,1120,549,0.32328011038833,0.500894454382826,0.0866614048934491,0.950013808340238,0.948080640706987
329,3621,3449,172,3435,186,5076,1641,2243,1127,220,511,107,6349,5849,500,146,36.2281925896896,1.10221850771257,584.129279017518,13.1399464476534,1641,186,172,511,1127,500,0.323286052009456,0.502452073116362,0.0787525594581824,0.952499309582988,0.948632974316487
