"tick","population","employed","unemployed","housed","unhoused","residential_units","vacant_residential_units","commercial_units","vacant_commercial_units","active_firms","firm_job_vacancies","firms_with_job_vacancies","committed_output","realized_sales","unsold_output","sold_out_firms","mean_wage","mean_residential_rent","mean_commercial_rent","mean_goods_price","housing_excess_supply","housing_excess_demand","labor_excess_supply","labor_excess_demand","commercial_space_excess_supply","goods_excess_supply","housing_vacancy_rate","commercial_vacancy_rate","goods_unsold_rate","employment_rate","housing_rate"
106,3205,2850,355,2640,565,3189,549,1368,980,247,1596,167,4355,3983,372,147,14.8827515190063,3.23751154474301,1.23977822259656,4.49602712493455,549,565,355,1596,980,372,0.172154280338664,0.716374269005848,0.0854190585533869,0.889235569422777,0.823712948517941
107,3216,2870,346,2648,568,3202,554,1372,979,247,1576,158,4379,4000,379,145,14.9257421868621,3.25662054550688,1.23750765948127,4.49424979692025,554,568,346,1576,979,379,0.173016864459713,0.713556851311953,0.0865494405115323,0.892412935323383,0.823383084577114
108,3228,2887,341,2672,556,3216,544,1373,980,246,1541,159,4429,4047,382,150,14.9716649883216,3.27532578928863,1.23611110486244,4.50657402225942,544,556,341,1541,980,382,0.169154228855721,0.713765477057538,0.0862497177692481,0.894361833952912,0.827757125154895
109,3240,2914,326,2687,553,3233,546,1372,968,251,1604,164,4451,4048,403,145,15.0201191120133,3.29539305663539,1.23837878867431,4.5483129712295,546,553,326,1604,968,403,0.16888339004021,0.705539358600583,0.0905414513592451,0.899382716049383,0.829320987654321
110,3250,2939,311,2710,540,3243,533,1373,964,253,1615,172,4506,4099,407,144,15.0723854510322,3.31815386409483,1.23994273408062,4.5342968288162,533,540,311,1615,964,407,0.164353993216158,0.702112163146395,0.0903240124278739,0.904307692307692,0.833846153846154
111,3264,2949,315,2724,540,3258,534,1371,962,250,1551,175,4586,4137,449,132,15.1414351694817,3.3411213204988,1.23758684801626,4.5445388282847,534,540,315,1551,962,449,0.16390423572744,0.701677607585704,0.0979066724814653,0.903492647058823,0.834558823529412
112,3277,2959,318,2725,552,3272,547,1374,955,254,1613,167,4601,4158,443,127,15.162451176241,3.36328440264507,1.23942694019978,4.57703304805787,547,552,318,1613,955,443,0.167176039119804,0.695050946142649,0.0962834166485547,0.902960024412573,0.831553249923711
113,3289,2971,318,2729,560,3278,549,1378,951,256,1637,174,4650,4195,455,134,15.2019521210936,3.38358031363322,1.23963333346546,4.57703650195733,549,560,318,1637,951,455,0.167480170835876,0.690130624092888,0.0978494623655914,0.903314077227121,0.829735481909395
114,3303,2972,331,2732,571,3293,561,1378,937,262,1744,174,4713,4239,474,136,15.2502197364133,3.40386565509848,1.23945778400829,4.5779915936941,561,571,331,1744,937,474,0.170361372608564,0.679970972423803,0.100572883513686,0.899788071450197,0.827126854374811
115,3319,2998,321,2735,584,3311,576,1382,940,260,1682,172,4754,4291,463,131,15.2917954846402,3.42317199296569,1.23863723154535,4.59286908432574,576,584,321,1682,940,463,0.173965569314407,0.680173661360347,0.0973916701724863,0.903284121723411,0.824043386562218
116,3330,3031,299,2739,591,3325,586,1386,931,268,1793,178,4822,4322,500,128,15.3465081002111,3.4394933255937,1.23848403606026,4.60459676337413,586,591,299,1793,931,500,0.176240601503759,0.671717171717172,0.103691414350892,0.91021021021021,0.822522522522523
117,3346,3043,303,2751,595,3337,586,1384,921,268,1781,171,4858,4397,461,139,15.3923863988732,3.45503832620918,1.24027494172139,4.58210931848434,586,595,303,1781,921,461,0.175606832484267,0.665462427745665,0.0948950185261424,0.909444112372983,0.822175732217573
118,3354,3012,342,2776,578,3350,574,1384,917,267,1794,186,4882,4443,439,151,15.434973893469,3.47246284510207,1.23988510869845,4.59701885341964,574,578,342,1794,917,439,0.17134328358209,0.66257225433526,0.0899221630479312,0.898032200357782,0.827668455575432
119,3372,3019,353,2784,588,3364,580,1381,901,276,1949,194,4879,4397,482,148,15.4786059333182,3.48923051117943,1.24031631373637,4.59709303923471,580,588,353,1949,901,482,0.172413793103448,0.652425778421434,0.0987907358065177,0.895314353499407,0.825622775800712
120,3384,3036,348,2801,583,3392,591,1377,894,272,1860,190,4934,4425,509,135,15.522920455246,3.50841852419459,1.24151461279893,4.61302547975843,591,583,348,1860,894,509,0.174233490566038,0.649237472766884,0.103161734900689,0.897163120567376,0.827718676122931
121,3390,3038,352,2814,576,3409,595,1377,890,274,1894,199,5008,4481,527,140,15.5703242550212,3.52631038239362,1.24163899088323,4.60140222625243,595,576,352,1894,890,527,0.174537987679671,0.646332607116921,0.105231629392971,0.896165191740413,0.830088495575221
122,3398,3043,355,2812,586,3423,611,1381,893,270,1817,190,5045,4506,539,144,15.6250995589602,3.54111656877852,1.24017176153959,4.61363535268364,611,586,355,1817,893,539,0.17849839322232,0.646632874728458,0.106838453914767,0.895526780459094,0.827545615067687
123,3410,3037,373,2829,581,3430,601,1385,880,282,2039,201,5059,4528,531,149,15.6839778579403,3.55781164683866,1.24878096244917,4.6407061641866,601,581,373,2039,880,531,0.175218658892128,0.635379061371841,0.104961454832971,0.890615835777126,0.829618768328446
124,3416,3060,356,2826,590,3440,614,1391,889,279,1962,201,5056,4535,521,141,15.7314472495441,3.57129227951697,1.24706836962287,4.63803364697201,614,590,356,1962,889,521,0.178488372093023,0.639108554996406,0.103045886075949,0.895784543325527,0.82728337236534
125,3424,3058,366,2835,589,3452,617,1389,889,273,1856,195,5070,4570,500,160,15.7935255628932,3.58502967493096,1.2526957842778,4.62867309085378,617,589,366,1856,889,500,0.178736964078795,0.640028797696184,0.0986193293885602,0.893107476635514,0.827978971962617
126,3436,3082,354,2854,582,3472,618,1383,876,282,1994,193,5097,4596,501,153,15.8206897651186,3.60386735546021,1.25049703002989,4.64394158464092,618,582,354,1994,876,501,0.177995391705069,0.633405639913232,0.0982931135962331,0.89697322467986,0.830616996507567
127,3450,3093,357,2858,592,3485,627,1381,864,285,2037,196,5144,4643,501,150,15.8591123999797,3.6195532206123,1.24973061913573,4.65155807251604,627,592,357,2037,864,501,0.179913916786227,0.625633598841419,0.0973950233281493,0.896521739130435,0.828405797101449
128,3462,3117,345,2877,585,3500,623,1384,863,281,1941,197,5172,4619,553,143,15.89920043817,3.63449457871903,1.25067823757085,4.64395188193826,623,585,345,1941,863,553,0.178,0.623554913294798,0.1069218870843,0.900346620450607,0.831022530329289
129,3466,3114,352,2899,567,3517,618,1384,849,287,2052,211,5271,4713,558,146,15.9624149458894,3.65051709380592,1.25460999749975,4.64934021182764,618,567,352,2052,849,558,0.175717941427353,0.613439306358382,0.105862265224815,0.898442008078477,0.836410848240046
130,3479,3136,343,2904,575,3536,632,1390,857,283,1958,198,5294,4739,555,166,16.0325027420041,3.66661722159446,1.25216054019081,4.65154256554914,632,575,343,1958,857,555,0.178733031674208,0.616546762589928,0.104835663014734,0.901408450704225,0.834722621442943
131,3498,3153,345,2898,600,3550,652,1392,842,293,2121,202,5309,4752,557,162,16.0932886372998,3.68060741147736,1.24934452561006,4.66189120014299,652,600,345,2121,842,557,0.183661971830986,0.604885057471264,0.104916180071577,0.901372212692967,0.828473413379074
132,3509,3164,345,2914,595,3566,652,1392,838,291,2074,198,5348,4833,515,163,16.1347245577852,3.69672746434829,1.24871762672077,4.68512513556132,652,595,345,2074,838,515,0.182837913628716,0.602011494252874,0.0962976813762154,0.901681390709604,0.830436021658592
133,3519,3177,342,2931,588,3581,650,1393,834,293,2097,205,5401,4844,557,161,16.2040211869379,3.70993239093471,1.2489132254771,4.69085653847135,650,588,342,2097,834,557,0.181513543702876,0.598707824838478,0.103129050175893,0.902813299232737,0.832907075873828
134,3537,3197,340,2952,585,3594,642,1395,834,293,2077,202,5432,4874,558,157,16.2519615399512,3.7227406614959,1.24817456365588,4.69854510270625,642,585,340,2077,834,558,0.178631051752922,0.597849462365591,0.102724594992636,0.903873338987843,0.834605597964377
135,3549,3186,363,2963,586,3614,651,1397,836,292,2070,202,5475,4940,535,159,16.3101013156891,3.73574694531525,1.24714523233188,4.70483655994453,651,586,363,2070,836,535,0.180132816823464,0.598425196850394,0.097716894977169,0.897717666948436,0.834883065652296
136,3563,3210,353,2969,594,3623,654,1404,838,297,2136,204,5473,4914,559,160,16.3376586453824,3.74726200182712,1.25250041713019,4.70633921358098,654,594,353,2136,838,559,0.180513386696108,0.596866096866097,0.102137767220903,0.900926185798484,0.833286556272804
137,3577,3217,360,2998,579,3636,638,1405,831,298,2147,203,5511,4965,546,158,16.3813237840431,3.76404107736771,1.26477821359831,4.71606758516084,638,579,360,2147,831,546,0.175467546754675,0.591459074733096,0.0990745781164943,0.899357003075203,0.838132513279284
138,3589,3236,353,3017,572,3651,634,1407,835,292,2020,201,5545,4985,560,162,16.444841590803,3.78216880120506,1.26870191380947,4.70280402747348,634,572,353,2020,835,560,0.173651054505615,0.593461265103056,0.100991884580703,0.90164391195319,0.840624129283923
139,3598,3247,351,3015,583,3664,649,1406,822,295,2063,208,5586,5051,535,167,16.5073625517654,3.79601118167052,1.26963138922474,4.70445880103666,649,583,351,2063,822,535,0.177128820960699,0.584637268847795,0.0957751521661296,0.902445803224013,0.837965536409116
140,3610,3216,394,3009,601,3676,667,1404,815,289,1986,205,5630,5092,538,166,16.5728102069402,3.8064230391742,1.27175062595678,4.71191797791927,667,601,394,1986,815,538,0.181447225244831,0.58048433048433,0.0955595026642984,0.890858725761773,0.833518005540166
141,3626,3231,395,3014,612,3691,677,1403,801,296,2097,215,5600,5040,560,163,16.6479266157333,3.81732070059478,1.27221885141025,4.72069047063475,677,612,395,2097,801,560,0.183419127607694,0.570919458303635,0.1,0.891064533921677,0.831218974076117
142,3638,3248,390,3039,599,3708,669,1400,799,293,2026,204,5584,5108,476,176,16.7072905406047,3.82858867818719,1.27287718296432,4.74672399444626,669,599,390,2026,799,476,0.18042071197411,0.570714285714286,0.085243553008596,0.892798240791644,0.835349092908191
143,3648,3284,364,3053,595,3723,670,1402,802,291,1954,191,5626,5158,468,178,16.7693735997593,3.83884334652462,1.27298733412272,4.74013920513748,670,595,364,1954,802,468,0.179962395917271,0.572039942938659,0.0831852115179524,0.900219298245614,0.836896929824561
144,3661,3280,381,3064,597,3742,678,1401,787,293,1994,202,5707,5222,485,176,16.8405001043795,3.84768750849163,1.278242416987,4.75123927236503,678,597,381,1994,787,485,0.181186531266702,0.561741613133476,0.0849833537760645,0.895930073750341,0.836929800600929
145,3678,3316,362,3075,603,3752,677,1405,778,297,2030,206,5765,5240,525,171,16.900524900244,3.85903721160765,1.2826002855316,4.74856288843985,677,603,362,2030,778,525,0.18043710021322,0.55373665480427,0.0910667823070252,0.9015769439913,0.83605220228385
146,3694,3307,387,3095,599,3766,671,1412,780,297,2039,206,5854,5301,553,159,16.9479277430067,3.86997852170416,1.28114789045996,4.75949049630093,671,599,387,2039,780,553,0.178173127987254,0.552407932011331,0.0944653228561667,0.895235517054683,0.837845154304277
147,3709,3293,416,3100,609,3777,677,1420,782,296,2035,210,5835,5313,522,163,17.027867993732,3.88413141747779,1.28746204549004,4.77472184121854,677,609,416,2035,782,522,0.179242785279322,0.550704225352113,0.0894601542416452,0.88784038824481,0.835804799137234
148,3723,3298,425,3106,617,3784,678,1426,776,301,2120,205,5879,5328,551,157,17.0998819983712,3.89907533722686,1.28950737054633,4.80702139988391,678,617,425,2120,776,551,0.179175475687104,0.544179523141655,0.0937234223507399,0.885844748858447,0.834273435401558
149,3732,3309,423,3119,613,3803,684,1424,760,309,2253,214,5883,5370,513,177,17.1424895162525,3.91693609291837,1.29026092350339,4.84004178134259,684,613,423,2253,760,513,0.179858006836708,0.533707865168539,0.0872004079551249,0.886655948553055,0.835744908896034
150,3746,3318,428,3124,622,3823,699,1418,757,303,2136,219,5946,5398,548,164,17.230690763803,3.92962045147734,1.28850031757909,4.84847924674066,699,622,428,2136,757,548,0.182840701020141,0.533850493653032,0.0921627985200135,0.885744794447411,0.833956219967966
151,3758,3368,390,3150,608,3841,691,1416,755,296,1960,204,5965,5429,536,174,17.2793037679964,3.94182274540603,1.28604949363582,4.8327427832973,691,608,390,1960,755,536,0.179901067430357,0.53319209039548,0.0898575020955574,0.896221394358701,0.838211814795104
152,3770,3362,408,3174,596,3855,681,1417,753,296,1966,198,6042,5499,543,161,17.3274777489927,3.9591144118449,1.28410399237045,4.84352350516698,681,596,408,1966,753,543,0.176653696498054,0.531404375441073,0.08987090367428,0.891777188328913,0.841909814323607
153,3779,3369,410,3183,596,3869,686,1421,742,303,2085,214,6066,5533,533,169,17.3962864355713,3.97691409877346,1.28406786061201,4.83692465024973,686,596,410,2085,742,533,0.177306797622125,0.522167487684729,0.0878667985492911,0.891505689335803,0.842286319132046
154,3793,3414,379,3198,595,3881,683,1424,729,309,2148,202,6083,5572,511,179,17.4378058491664,3.99518420822167,1.28331823398869,4.85881789576144,683,595,379,2148,729,511,0.175985570729194,0.511938202247191,0.0840046029919448,0.900079093066175,0.843132085420511
155,3805,3415,390,3212,593,3890,678,1429,732,304,2057,199,6159,5647,512,180,17.4812880479428,4.01162465627172,1.28388788960643,4.85410872352037,678,593,390,2057,732,512,0.174293059125964,0.512246326102169,0.0831303783081669,0.897503285151117,0.844152431011827
156,3817,3433,384,3233,584,3897,664,1433,731,309,2129,205,6172,5627,545,171,17.5147740748272,4.02714298241451,1.28195309224263,4.88218698319874,664,584,384,2129,731,545,0.170387477546831,0.510118632240056,0.088302009073234,0.899397432538643,0.847000261985853
157,3824,3459,365,3220,604,3910,690,1441,732,310,2121,203,6221,5675,546,173,17.5305034182206,4.03983127855114,1.28048155158053,4.88162977325169,690,604,365,2121,732,546,0.176470588235294,0.507980569049271,0.0877672399935702,0.904550209205021,0.842050209205021
158,3835,3472,363,3228,607,3925,697,1444,733,312,2144,201,6312,5739,573,162,17.5722534164283,4.04897260331142,1.27900557688653,4.8988756661532,697,607,363,2144,733,573,0.177579617834395,0.507617728531856,0.0907794676806084,0.905345501955671,0.841720990873533
159,3850,3483,367,3239,611,3935,696,1447,741,304,1989,194,6353,5748,605,170,17.5950594627919,4.06079902207017,1.27927705605991,4.88321871493279,696,611,367,1989,741,605,0.176874205844981,0.51209398756047,0.0952305997166693,0.904675324675325,0.841298701298701
160,3858,3481,377,3255,603,3951,696,1448,729,304,1991,195,6410,5774,636,161,17.6413424132178,4.07155616574487,1.28841518368263,4.90153140213514,696,603,377,1991,729,636,0.176157934700076,0.503453038674033,0.099219968798752,0.902280974598237,0.843701399688958
161,3867,3487,380,3261,606,3965,704,1452,730,306,2021,199,6431,5790,641,168,17.6715750580772,4.07677493246586,1.29052311184606,4.90481671879189,704,606,380,2021,730,641,0.177553593947037,0.502754820936639,0.0996734566941378,0.901732609257823,0.843289371605896
162,3881,3475,406,3279,602,3975,696,1457,726,309,2087,204,6497,5826,671,161,17.7454463782808,4.08301478989788,1.29250165924504,4.89579854793709,696,602,406,2087,726,671,0.175094339622642,0.498284145504461,0.103278436201324,0.895387786652925,0.844885338830198
163,3895,3476,419,3289,606,3990,701,1463,730,314,2176,213,6471,5837,634,168,17.7835088966274,4.09404283675032,1.29108250796823,4.88323932351954,701,606,419,2176,730,634,0.175689223057644,0.498974709501025,0.0979755833719672,0.892426187419769,0.844415917843389
164,3904,3472,432,3286,618,4011,725,1466,738,303,1982,207,6516,5883,633,172,17.8590978853107,4.10520077423214,1.28892603865602,4.87540505184369,725,618,432,1982,738,633,0.180752929444029,0.503410641200546,0.0971454880294659,0.889344262295082,0.841700819672131
165,3914,3521,393,3284,630,4019,735,1470,717,319,2221,216,6524,5878,646,167,17.9118346691152,4.11244627133374,1.28990867980719,4.88922078947235,735,630,393,2221,717,646,0.182881313759642,0.487755102040816,0.0990190067443286,0.899591211037302,0.83903934593766
166,3918,3540,378,3301,617,4030,729,1474,720,314,2112,212,6627,5962,665,173,17.975070962333,4.12260694950528,1.29242637911223,4.91692903590108,729,617,378,2112,720,665,0.180893300248139,0.488466757123474,0.10034706503697,0.903522205206738,0.842521694742215
167,3930,3551,379,3305,625,4042,737,1472,708,318,2173,221,6678,6011,667,160,18.0382460898388,4.13072559462794,1.29562846809999,4.92026842906399,737,625,379,2173,708,667,0.182335477486393,0.480978260869565,0.0998802036537886,0.903562340966921,0.840966921119593
168,3939,3559,380,3330,609,4052,722,1472,700,316,2129,215,6707,6074,633,178,18.119921092568,4.14377116683143,1.29900771825978,4.91645634370323,722,609,380,2129,700,633,0.178183613030602,0.47554347826087,0.094379007007604,0.903528814419904,0.845392231530845
169,3952,3553,399,3345,607,4064,719,1474,701,312,2063,215,6729,6107,622,173,18.1665086465224,4.15802884575406,1.29807572388798,4.91945480577033,719,607,399,2063,701,622,0.176919291338583,0.475576662143826,0.0924357259622529,0.899038461538462,0.846406882591093
170,3960,3530,430,3348,612,4081,733,1474,707,310,2050,207,6760,6109,651,171,18.198547424776,4.16777803529442,1.30327058553821,4.91023332625327,733,612,430,2050,707,651,0.179612839990198,0.479647218453189,0.096301775147929,0.891414141414141,0.845454545454545
171,3973,3554,419,3356,617,4096,740,1480,713,303,1900,197,6796,6116,680,168,18.2910525819735,4.1771832899261,1.30804810771833,4.90425198269492,740,617,419,1900,713,680,0.1806640625,0.481756756756757,0.100058858151854,0.894538132393657,0.844701736722879
172,3985,3582,403,3384,601,4102,718,1486,703,313,2052,211,6830,6193,637,171,18.3418570191083,4.18911367039414,1.31070984571347,4.91272479624969,718,601,403,2052,703,637,0.175036567528035,0.473082099596231,0.0932650073206442,0.898870765370138,0.849184441656211
173,3998,3578,420,3398,600,4113,715,1489,698,316,2110,217,6870,6210,660,168,18.3914535184237,4.2004300433538,1.30950570159554,4.93512297843518,715,600,420,2110,698,660,0.173839046924386,0.468770987239758,0.0960698689956332,0.894947473736868,0.849924962481241
174,4007,3600,407,3413,594,4123,710,1492,713,308,1944,204,6827,6248,579,174,18.4615008976432,4.2136261140265,1.31066586174574,4.93999819406543,710,594,407,1944,713,579,0.172204705311666,0.477882037533512,0.0848103119964845,0.898427751434989,0.851759421013227
175,4017,3610,407,3429,588,4141,712,1497,698,318,2114,219,6879,6302,577,184,18.5466443097417,4.22572693845323,1.31587845097757,4.94589184525315,712,588,407,2114,698,577,0.171939145134026,0.46626586506346,0.0838784707079517,0.898680607418471,0.853622106049291
176,4034,3605,429,3439,595,4147,708,1500,686,320,2155,210,6924,6351,573,183,18.6029308962791,4.24123159998747,1.31616043959371,4.9485146975039,708,595,429,2155,686,573,0.17072582589824,0.457333333333333,0.0827556325823224,0.893653941497273,0.852503718393654
177,4046,3642,404,3459,587,4155,696,1507,679,327,2244,214,6969,6339,630,172,18.6446858518043,4.25537830790139,1.32245118387575,4.95975712675291,696,587,404,2244,679,630,0.167509025270758,0.45056403450564,0.0904003443822643,0.900148294611962,0.854918437963421
178,4058,3648,410,3469,589,4167,698,1508,676,326,2220,216,7080,6461,619,185,18.6918597259223,4.27043021952437,1.32727727701463,4.95491517348585,698,589,410,2220,676,619,0.167506599472042,0.448275862068966,0.0874293785310735,0.898965007392804,0.85485460818137
179,4069,3673,396,3472,597,4181,709,1508,687,315,1997,202,7111,6474,637,177,18.7511375221328,4.28351614421638,1.32970146906363,4.9617363338686,709,597,396,1997,687,637,0.16957665630232,0.455570291777188,0.0895795246800731,0.902678790857705,0.853280904399115
180,4088,3707,381,3513,575,4191,678,1510,672,326,2161,218,7142,6568,574,181,18.8105494044095,4.30175381326716,1.3317670119404,4.96006926999819,678,575,381,2161,672,574,0.161775232641374,0.445033112582781,0.0803696443573229,0.906800391389432,0.859344422700587
181,4105,3725,380,3524,581,4203,679,1516,672,327,2161,222,7187,6609,578,188,18.8778288398556,4.32035857937916,1.33436832222746,4.95623610875446,679,581,380,2161,672,578,0.161551272900309,0.443271767810026,0.0804229859468485,0.907429963459196,0.858465286236297
182,4115,3733,382,3545,570,4213,668,1515,663,324,2099,214,7250,6712,538,189,18.9514628877352,4.34176132174147,1.33795108470045,4.97780339773783,668,570,382,2099,663,538,0.158556847851887,0.437623762376238,0.0742068965517241,0.907168894289186,0.861482381530984
183,4127,3714,413,3559,568,4222,663,1524,671,318,2010,204,7302,6753,549,190,19.0011053275713,4.36260218316946,1.3387283243364,4.97695528237679,663,568,413,2010,671,549,0.157034580767409,0.440288713910761,0.0751848808545604,0.899927307971892,0.862369760116307
184,4135,3724,411,3546,589,4233,687,1526,682,310,1856,204,7299,6678,621,174,19.0747398752426,4.37953838792598,1.34832533399896,4.97674207461035,687,589,411,1856,682,621,0.162296243798724,0.44692005242464,0.0850801479654747,0.900604594921403,0.857557436517533
185,4152,3745,407,3546,606,4242,696,1530,690,313,1889,207,7313,6719,594,180,19.1373090184762,4.39243424324114,1.35014702077136,4.97763554714381,696,606,407,1889,690,594,0.164073550212164,0.450980392156863,0.0812252153698892,0.901974951830443,0.854046242774566
186,4162,3748,414,3552,610,4256,704,1535,695,310,1832,197,7335,6792,543,179,19.1939319488401,4.40182050672619,1.34980417247648,4.9843741281438,704,610,414,1832,695,543,0.165413533834586,0.452768729641694,0.0740286298568507,0.900528592023066,0.853435848149928
187,4175,3769,406,3558,617,4274,716,1540,682,318,1955,199,7363,6777,586,181,19.2620362155865,4.41591190365567,1.35391869991783,4.99634639646618,716,617,406,1955,682,586,0.167524567150211,0.442857142857143,0.0795871248132555,0.902754491017964,0.852215568862275
188,4184,3798,386,3574,610,4288,714,1540,701,307,1728,190,7394,6856,538,190,19.3506568737508,4.4307419092559,1.35433202544281,4.99683853426807,714,610,386,1728,701,538,0.166511194029851,0.455194805194805,0.072761698674601,0.90774378585086,0.854206500956023
189,4199,3797,402,3591,608,4299,708,1543,692,311,1801,200,7418,6943,475,185,19.4324148186743,4.44755992442243,1.36170613312415,5.01457592336816,708,608,402,1801,692,475,0.164689462665736,0.44847699287103,0.0640334321919655,0.904262919742796,0.855203619909502
190,4214,3773,441,3606,608,4312,706,1540,688,311,1825,200,7461,6950,511,185,19.5206478205363,4.46426709321414,1.35969341023036,5.02751118738396,706,608,441,1825,688,511,0.163729128014842,0.446753246753247,0.0684894786221686,0.895348837209302,0.855719031798766
191,4229,3772,457,3618,611,4332,714,1538,690,305,1718,195,7421,6886,535,180,19.566997733542,4.48124805320653,1.3662863920141,5.02322445503569,714,611,457,1718,690,535,0.164819944598338,0.448634590377113,0.072092709877375,0.891936628044455,0.855521399858122
192,4245,3800,445,3631,614,4346,715,1541,687,311,1798,195,7404,6898,506,194,19.6074223334092,4.4938758595437,1.3693976495761,5.0448268766544,715,614,445,1798,687,506,0.164519098021169,0.445814406229721,0.0683414370610481,0.895170789163722,0.855359246171967
193,4258,3808,450,3634,624,4362,728,1540,668,315,1862,204,7452,6929,523,190,19.641153699186,4.50644196288767,1.37949828981865,5.050419730601,728,624,450,1862,668,523,0.166895919303072,0.433766233766234,0.0701825013419216,0.894316580554251,0.853452325035228
194,4269,3805,464,3638,631,4371,733,1545,668,314,1847,196,7565,6942,623,172,19.7002052242113,4.51301385908672,1.38432319883208,5.05742770428674,733,631,464,1847,668,623,0.16769617936399,0.432362459546926,0.0823529411764706,0.891309440149918,0.852190208479738
195,4290,3819,471,3631,659,4385,754,1549,661,318,1905,199,7575,6980,595,181,19.7339777986263,4.51790587763019,1.38382778923985,5.0646077664457,754,659,471,1905,661,595,0.171949828962372,0.426726920593932,0.0785478547854785,0.89020979020979,0.846386946386946
196,4298,3825,473,3635,663,4400,765,1550,657,316,1863,212,7609,7066,543,195,19.7926899506939,4.52605827983865,1.38561688086466,5.06291170734932,765,663,473,1863,657,543,0.173863636363636,0.423870967741936,0.0713628597713234,0.889948813401582,0.845742205677059
197,4310,3876,434,3661,649,4409,748,1554,647,323,1938,211,7671,7109,562,203,19.8356552782935,4.53615379119525,1.38660321498681,5.08734083756294,748,649,434,1938,647,562,0.169652982535722,0.416344916344916,0.0732629383391996,0.899303944315545,0.849419953596288
198,4318,3867,451,3678,640,4419,741,1565,660,320,1893,209,7738,7196,542,210,19.8894235754989,4.54928581951648,1.3883782275754,5.08504429586485,741,640,451,1893,660,542,0.167684996605567,0.421725239616613,0.0700439390023262,0.895553496989347,0.851783232978231
199,4330,3889,441,3683,647,4436,753,1570,650,326,1979,212,7737,7213,524,198,19.9633683604836,4.56021844694696,1.39016315787126,5.1185728866476,753,647,441,1979,650,524,0.169747520288548,0.414012738853503,0.0677265089828099,0.898152424942263,0.850577367205543
200,4345,3883,462,3699,646,4449,750,1576,649,327,2003,221,7806,7286,520,206,20.05378129724,4.57196587617726,1.39453038014251,5.10555236352565,750,646,462,2003,649,520,0.16857720836143,0.411802030456853,0.0666154240327953,0.893670886075949,0.85132336018412
201,4360,3904,456,3705,655,4460,755,1577,635,331,2054,225,7821,7282,539,203,20.1367646331741,4.58089540460044,1.39588532713963,5.12743701068347,755,655,456,2054,635,539,0.169282511210762,0.402663284717819,0.0689170182841069,0.895412844036697,0.849770642201835
202,4369,3920,449,3721,648,4471,750,1580,628,332,2056,223,7883,7295,588,204,20.1965855016434,4.5944597633028,1.40560102668009,5.12521546161338,750,648,449,2056,628,588,0.167747707447998,0.39746835443038,0.0745908917924648,0.89723048752575,0.851682307164111
203,4379,3947,432,3724,655,4478,754,1584,628,325,1903,212,7945,7352,593,202,20.2286687377887,4.60894054412092,1.41311810353259,5.16127955800906,754,655,432,1903,628,593,0.168378740509156,0.396464646464646,0.0746381371932033,0.901347339575245,0.850422470883763
204,4402,3965,437,3736,666,4499,763,1586,608,338,2119,215,8058,7423,635,182,20.28444974212,4.62411639538084,1.42308060084493,5.16228252755492,763,666,437,2119,608,635,0.169593242942876,0.383354350567465,0.0788036733680814,0.900726942298955,0.848705134029986
205,4414,3963,451,3741,673,4509,768,1588,605,337,2103,223,8112,7464,648,186,20.3090658005669,4.63536724052365,1.43022722275609,5.16285282690788,768,673,451,2103,605,648,0.170326014637392,0.380982367758186,0.0798816568047337,0.897825101948346,0.847530584503851
206,4425,3964,461,3749,676,4516,767,1592,600,341,2174,228,8189,7536,653,192,20.3641879470778,4.64338441881473,1.42965393602682,5.16240080810323,767,676,461,2174,600,653,0.169840566873339,0.376884422110553,0.0797411161313958,0.895819209039548,0.847231638418079
207,4438,3992,446,3768,670,4533,765,1593,605,333,2002,211,8180,7529,651,190,20.4149222534684,4.65242410990418,1.43359243984818,5.17193321676043,765,670,446,2002,605,651,0.168762409000662,0.379786566227244,0.0795843520782396,0.899504281207751,0.849031095087877
208,4447,4019,428,3792,655,4542,750,1598,600,335,2011,217,8199,7608,591,196,20.4857702884545,4.66183585086653,1.43740470410756,5.16912718695823,750,655,428,2011,600,591,0.165125495376486,0.375469336670839,0.0720819612147823,0.90375534067911,0.852709691927142
209,4454,4030,424,3817,637,4550,733,1602,603,333,1964,213,8270,7686,584,205,20.557887758044,4.67676281211438,1.44034850062198,5.16303982729657,733,637,424,1964,603,584,0.161098901098901,0.376404494382022,0.0706166868198307,0.904804669959587,0.856982487651549
210,4467,4063,404,3828,639,4565,737,1603,601,330,1877,207,8292,7725,567,201,20.6204982150427,4.69307104474778,1.44513369735722,5.1795115289261,737,639,404,1877,601,567,0.16144578313253,0.374922021210231,0.0683791606367583,0.909558988135214,0.856950973807925
211,4477,4095,382,3845,632,4575,730,1611,597,336,1953,208,8369,7785,584,207,20.670784886207,4.71461549450148,1.44673628766706,5.19443726513958,730,632,382,1953,597,584,0.159562841530055,0.370577281191806,0.0697813358824232,0.914675005584097,0.858834040652222
212,4489,4063,426,3847,642,4600,753,1606,577,344,2129,215,8449,7857,592,216,20.7136233256432,4.73263803270432,1.44807683694865,5.19067113479708,753,642,426,2129,577,592,0.163695652173913,0.359277708592777,0.0700674636051604,0.905101358877256,0.856983738026286
