"distance_bin","residential_rent","commercial_rent","occupied_residential","occupied_commercial","residential_vacancy_rate","commercial_vacancy_rate","n_lots"
0,1.0168385393357,2.191146740605,0.342857142857143,0.0285714285714286,0.880952380952381,0.971428571428571,40
5,1.07524650125844,61.0458281591326,1.30327868852459,0.114754098360656,0.507377049180328,0.926229508196721,140
10,1.09103266022803,37.1593780729342,1.29716981132075,0.10377358490566,0.495990566037736,0.931603773584906,240
15,1.09517338695993,53.6661992412598,1.39649122807018,0.108771929824561,0.489390142021721,0.928070175438596,340
20,1.08523411978515,130.649088738448,1.33770491803279,0.111475409836065,0.53332162373146,0.916393442622951,360
25,1.10050689992908,103.479858301296,1.23766816143498,0.116591928251121,0.52777065983344,0.928251121076233,260
30,1.07775417651323,118.950190066155,1.20422535211268,0.112676056338028,0.548474178403756,0.923708920187793,160
35,1.09397065154612,129.109293165401,0.894736842105263,0.0526315789473685,0.628654970760234,0.964912280701754,60
