"tick","lot_id","x","y","residential_units","commercial_units","occupied_residential","occupied_commercial","vacant_residential","vacant_commercial","residential_rent","commercial_rent","dist_geometric_center","dist_res_occupancy_centroid","dist_com_occupancy_centroid","total_units","total_occupied","commercial_vacancy_rate","residential_vacancy_rate","distance_bin"
1000,1065,25,27,12,2,10,1,2,1,7.89215186613611,7.07359799860575,11,9.14288980338363,9.99332134600565,14,11,0.5,0.166666666666667,10
1000,577,17,15,8,4,8,3,0,1,8.79559588037419,6.49482853044038,9,10.8571101966164,10.0066786539943,12,11,0.25,0,5
1000,316,36,8,6,4,0,3,6,1,1,6.40505194573016,28,25.6513488797439,26.4731569483689,10,3,0.25,1,25
1000,607,7,16,5,4,0,3,5,1,1,5.93841820959291,18,19.8571101966164,19.0066786539943,9,3,0.25,1,15
1000,535,15,14,5,4,5,3,0,1,9.61837292778484,5.89417614042754,12,13.8571101966164,13.0066786539943,9,8,0.25,0,10
1000,545,25,14,7,7,6,6,1,1,15.5649545176562,5.70358961516885,11,8.65134887974394,9.47315694836887,14,12,0.142857142857143,0.142857142857143,10
1000,1094,14,28,7,8,7,7,0,1,10.4486498808759,5.54445089372317,14,16.3486511202561,15.5268430516311,15,14,0.125,0,10
1000,1031,31,26,5,7,4,6,1,1,5.91589344576055,5.24968376362704,16,14.1428898033836,14.9933213460057,12,10,0.142857142857143,0.2,15
1000,983,23,25,8,9,3,8,5,1,9.30511108688939,4.58992377699607,7,5.14288980338363,5.99332134600565,17,11,0.111111111111111,0.625,5
1000,1104,24,28,9,4,9,3,0,1,9.29403875992704,4.32266657383399,11,9.14288980338363,9.99332134600565,13,12,0.25,0,10
1000,1009,9,26,11,9,7,8,4,1,2.43474128916519,3.47426578659248,17,19.3486511202561,18.5268430516311,20,15,0.111111111111111,0.363636363636364,15
1000,694,14,18,8,7,7,6,1,1,6.54882223319584,3.44458686725446,9,10.8571101966164,10.0066786539943,15,13,0.142857142857143,0.125,5
1000,1070,30,27,8,6,8,5,0,1,3.76519128870875,2.91470016088279,16,14.1428898033836,14.9933213460057,14,13,0.166666666666667,0,15
1000,903,23,23,7,7,5,6,2,1,9.65962102941622,2.08733184511471,5,3.14288980338363,3.99332134600565,14,11,0.142857142857143,0.285714285714286,5
1000,1051,11,27,9,6,7,5,2,1,1.52516004164961,2.0679307531215,16,18.3486511202561,17.5268430516311,15,12,0.166666666666667,0.222222222222222,15
1000,782,22,20,9,5,5,4,4,1,9.67427588238957,2.05886697766523,2,0.857110196616368,0.473156948368867,14,9,0.2,0.444444444444444,0
1000,955,35,24,4,4,1,3,3,1,1,1.95259574364599,18,16.1428898033836,16.9933213460057,8,4,0.25,0.75,15
1000,302,22,8,4,6,3,5,1,1,1,1.92422023205425,14,12.8571101966164,12.4731569483689,10,8,0.166666666666667,0.25,10
1000,1261,21,32,7,6,7,5,0,1,4.81546124118317,1.85328205702423,12,13.3486511202561,12.5268430516311,13,12,0.166666666666667,0,10
1000,1184,24,30,5,6,5,5,0,1,10.4778968282899,1.82504425064367,13,11.1428898033836,11.9933213460057,11,10,0.166666666666667,0,10
1000,689,9,18,5,4,0,2,5,2,1,1.73576746970211,14,15.8571101966164,15.0066786539943,9,2,0.5,1,10
1000,297,17,8,6,7,2,6,4,1,1,1.69510168908036,16,17.8571101966164,17.0066786539943,13,8,0.142857142857143,0.666666666666667,15
1000,856,16,22,10,8,5,7,5,1,7.3719011746382,1.66158202573954,6,8.34865112025606,7.52684305163113,18,12,0.125,0.5,5
1000,616,16,16,7,6,7,5,0,1,11.0286520952471,1.36091592769719,9,10.8571101966164,10.0066786539943,13,12,0.166666666666667,0,5
1000,458,18,12,11,6,11,5,0,1,12.8256180620973,1.34270153784229,11,12.8571101966164,12.0066786539943,17,16,0.166666666666667,0,10
