tick,lot_id,x,y,residential_units,commercial_units,occupied_residential,occupied_commercial,vacant_residential,vacant_commercial,residential_rent,commercial_rent
250.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0
250.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
250.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,1.4710235704434793,1.0
250.0,4.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.1788268610274413,1.0
250.0,5.0,5.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.050140326581382,1.0
250.0,6.0,6.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,1.6816313150232576,1.0
250.0,7.0,7.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,1.5018521593179035,1.0
250.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,7.00582179612253,1.0
250.0,9.0,9.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,3.840964211559374,1.0
250.0,10.0,10.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,5.3189363805782195,1.0
250.0,11.0,11.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.4956692639760645,1.0
250.0,12.0,12.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,3.236081570957207,1.0
250.0,13.0,13.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,2.623634598040465,1.0
250.0,14.0,14.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,1.7974425920124744,1.0
250.0,15.0,15.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,3.1458520013281084,1.0
250.0,16.0,16.0,1.0,6.0,1.0,5.0,0.0,1.0,1.0,1.092721149717904,1.0
250.0,17.0,17.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.3956658752452156,1.0
250.0,18.0,18.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,2.696425948122144,1.0
250.0,19.0,19.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,2.2212771131511935,1.0
250.0,20.0,20.0,1.0,4.0,1.0,3.0,0.0,1.0,1.0,1.6274268777920182,1.0
250.0,21.0,21.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,1.9912129543127497,1.0
250.0,22.0,22.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,1.6514636739570678,1.0
250.0,23.0,23.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0773755025455753,1.0
250.0,24.0,24.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,2.284780479209271,1.0
250.0,25.0,25.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,1.6046978477622995,1.0
250.0,26.0,26.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.6192053921820557,1.0
250.0,27.0,27.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,3.587606803606032,1.0
250.0,28.0,28.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,2.7060304549149006,1.0
250.0,29.0,29.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,3.393499426427074,1.0
250.0,30.0,30.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,2.5241026608534756,1.0
250.0,31.0,31.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,3.4406503266986146,1.0
250.0,32.0,32.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,2.3099114974311745,1.0
250.0,33.0,33.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,1.965025097965534,1.0
250.0,34.0,34.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.8681969012367534,1.3182505647935994
250.0,35.0,35.0,1.0,9.0,1.0,9.0,0.0,0.0,1.0,1.1940522965290001,1.0
250.0,36.0,36.0,1.0,4.0,1.0,3.0,0.0,1.0,1.0,1.66149026981191,1.0
250.0,37.0,37.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.480069045770727,1.0
250.0,38.0,38.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0
250.0,39.0,39.0,1.0,5.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0
250.0,40.0,40.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,1.1522403057401664,1.0
250.0,41.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0
250.0,42.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0
250.0,43.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.601519384726673,1.0
250.0,44.0,4.0,2.0,4.0,1.0,4.0,0.0,0.0,1.0,1.5356543168020815,1.0
250.0,45.0,5.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,1.3505634707051708,1.0
250.0,46.0,6.0,2.0,3.0,1.0,3.0,0.0,0.0,1.0,2.6490975120118065,1.0
250.0,47.0,7.0,2.0,4.0,1.0,4.0,0.0,0.0,1.0,3.2663237814584702,1.0
250.0,48.0,8.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,5.571133616627452,1.0
250.0,49.0,9.0,2.0,4.0,1.0,3.0,0.0,1.0,1.0,3.868031791634069,1.0
250.0,50.0,10.0,2.0,4.0,1.0,4.0,0.0,0.0,1.0,5.299642395653165,1.0
250.0,51.0,11.0,2.0,3.0,1.0,3.0,0.0,0.0,1.0,3.5893580404438135,1.0
250.0,52.0,12.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,4.8504105160452236,1.0
250.0,53.0,13.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,4.814495708546988,1.0
250.0,54.0,14.0,2.0,6.0,1.0,6.0,0.0,0.0,1.0,2.93275749413826,1.0
250.0,55.0,15.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,6.042871400613102,1.0
250.0,56.0,16.0,2.0,3.0,1.0,3.0,0.0,0.0,1.0,2.59526891973591,1.0
250.0,57.0,17.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,5.309922151699705,1.0
250.0,58.0,18.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,2.790060337838933,1.0
250.0,59.0,19.0,2.0,4.0,1.0,3.0,0.0,1.0,1.0,3.4026124575736563,1.0
250.0,60.0,20.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,2.2340510147577914,1.0
250.0,61.0,21.0,2.0,3.0,1.0,3.0,0.0,0.0,1.0,3.5441032170236206,1.0
250.0,62.0,22.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,3.9928852033026696,4.754469694656828
250.0,63.0,23.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2.8131129803730572,1.0
250.0,64.0,24.0,2.0,4.0,0.0,1.0,0.0,3.0,0.0,2.3466368477431656,1.0
250.0,65.0,25.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,2.919291850535153,1.0
250.0,66.0,26.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,4.847575406683702,1.0
250.0,67.0,27.0,2.0,4.0,1.0,4.0,1.0,0.0,0.0,2.4389980555408597,1.0
250.0,68.0,28.0,2.0,4.0,2.0,4.0,1.0,0.0,1.0,2.421885631344366,1.038921867064848
250.0,69.0,29.0,2.0,5.0,0.0,4.0,0.0,1.0,0.0,5.386116195926294,1.0
250.0,70.0,30.0,2.0,8.0,0.0,8.0,0.0,0.0,0.0,1.6130973493319505,1.0
250.0,71.0,31.0,2.0,5.0,1.0,4.0,0.0,1.0,1.0,4.155873248172996,1.0
250.0,72.0,32.0,2.0,4.0,1.0,4.0,1.0,0.0,0.0,2.260248400236405,1.0150755231874702
250.0,73.0,33.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,3.189126452590719,1.0
