tick,lot_id,x,y,residential_units,commercial_units,occupied_residential,occupied_commercial,vacant_residential,vacant_commercial,residential_rent,commercial_rent
5000.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0
5000.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0
5000.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
5000.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
5000.0,5.0,5.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0
5000.0,6.0,6.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0
5000.0,7.0,7.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0
5000.0,8.0,8.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0
5000.0,9.0,9.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0
5000.0,10.0,10.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0
5000.0,11.0,11.0,1.0,4.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0
5000.0,12.0,12.0,1.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,1.0
5000.0,13.0,13.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0
5000.0,14.0,14.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0
5000.0,15.0,15.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0
5000.0,16.0,16.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0
5000.0,17.0,17.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0
5000.0,18.0,18.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0
5000.0,19.0,19.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0
5000.0,20.0,20.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0
5000.0,21.0,21.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
