tick,lot_id,x,y,residential_units,commercial_units,occupied_residential,occupied_commercial,vacant_residential,vacant_commercial,residential_rent,commercial_rent
50.0,63.0,3.0,7.0,2.0,1.0,2.0,1.0,0.0,0.0,1.1592740743,2.7319052955063365
50.0,64.0,4.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0609,1.0
50.0,65.0,5.0,7.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0470096073293125,1.0
50.0,66.0,6.0,7.0,2.0,1.0,2.0,0.0,0.0,1.0,1.1255088100000001,1.0
50.0,67.0,7.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0113652860232905,1.0
50.0,68.0,8.0,7.0,2.0,1.0,2.0,0.0,0.0,1.0,1.13434968170255,1.0
50.0,69.0,9.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
50.0,70.0,10.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
50.0,71.0,1.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,1.918414377104328,1.0
50.0,72.0,2.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0609,1.0
50.0,73.0,3.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,2.2260119163021286,1.0
50.0,74.0,4.0,8.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0398968759305007,1.0
50.0,75.0,5.0,8.0,2.0,1.0,2.0,0.0,0.0,1.0,1.1940522965290001,1.0
50.0,76.0,6.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0
50.0,77.0,7.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,1.454542929539685,1.0
50.0,78.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,1.6095740323433636,1.0
50.0,79.0,9.0,8.0,2.0,1.0,2.0,0.0,0.0,1.0,1.4402352298368593,1.0
50.0,80.0,10.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,1.1775577984058936,1.0
50.0,81.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.639734685172665,1.0
50.0,82.0,2.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.1364839821724622,1.0
50.0,83.0,3.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,1.574589617796106,1.0
50.0,84.0,4.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.937868302228835,1.0
50.0,85.0,5.0,9.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0609,20.485218494436516
50.0,86.0,6.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.4397835503549874,1.0
50.0,87.0,7.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.6297667975819043,1.0
50.0,88.0,8.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,1.412713813227978,1.0
50.0,89.0,9.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.4826442920552416,1.0
50.0,90.0,10.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.6658307504232468,1.0
50.0,91.0,1.0,10.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
50.0,92.0,2.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.1617744753539998,1.0
50.0,93.0,3.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.5008473436524352,1.0
50.0,94.0,4.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.4685337134515648,1.0
50.0,95.0,5.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.6699058179257087,1.0
50.0,96.0,6.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.32896026101568,1.0
50.0,97.0,7.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,1.713481997394634,20.539551043573834
50.0,98.0,8.0,10.0,1.0,1.0,0.0,0.0,1.0,1.0,1.4254052306337703,1.0
50.0,99.0,9.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6016067181260218,20.617451376188836
50.0,100.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.8562814970486672,1.0
