firm_type,mean_throughput,median_throughput,mean_excess_share,mean_committed_tick,mean_realized_tick,tick_count
1.0,0.13190548280962414,0.11206896551724138,0.8680945171903837,87.58505309557204,9.900821478661591,4991
2.0,0.3831055783033416,0.3458646616541353,0.6168944216966563,170.63492698539707,60.56931386277255,4999
3.0,0.0,0.0,1.0,46.245021122510565,0.0,4971
4.0,0.5756385164229169,0.5572519083969466,0.4243614835770794,123.39199199199199,62.23363363363363,4995
5.0,0.8707151604344083,0.9393939393939394,0.1292848395655913,95.4072881014697,85.13549426213005,4967
6.0,0.8709325608096187,0.9436619718309859,0.12906743919038308,110.44842147597024,97.76653931228634,4973
