tick,lot_id,x,y,residential_units,commercial_units,occupied_residential,occupied_commercial,vacant_residential,vacant_commercial,residential_rent,commercial_rent
1000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1000.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1000.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1000.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1000.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1000.0,6.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.304773183829245,1.0
1000.0,7.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.2879276757372633,1.0
1000.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1000.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1000.0,10.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1000.0,11.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1000.0,12.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1000.0,13.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1000.0,14.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1000.0,15.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.3439163793441222,1.0
1000.0,16.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.694167076753084,1.0
1000.0,17.0,5.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0
1000.0,18.0,6.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1000.0,19.0,7.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0
1000.0,20.0,8.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1000.0,21.0,9.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1000.0,22.0,10.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1000.0,23.0,11.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
