tick,lot_id,x,y,residential_units,commercial_units,occupied_residential,occupied_commercial,vacant_residential,vacant_commercial,residential_rent,commercial_rent
5000.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.1940522965290001,1.0
5000.0,2.0,2.0,1.0,5.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0
5000.0,3.0,3.0,1.0,9.0,1.0,7.0,1.0,2.0,0.0,1.0,1.0
5000.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,1.1693946267963136,1.0
5000.0,5.0,5.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,1.03,1.0
5000.0,6.0,6.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,2.25044344854466,1.0
5000.0,7.0,7.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,2.2879276757372633,1.0
5000.0,8.0,8.0,1.0,6.0,1.0,6.0,1.0,0.0,0.0,2.295896362247168,1.0
5000.0,9.0,9.0,1.0,5.0,1.0,5.0,1.0,0.0,0.0,1.2298738654248702,1.0
5000.0,10.0,10.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,1.9599050379976526,1.0
5000.0,11.0,11.0,1.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0
5000.0,12.0,12.0,1.0,4.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0
5000.0,13.0,1.0,2.0,6.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0
5000.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
5000.0,15.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.2667700813876164,1.0
5000.0,16.0,4.0,2.0,5.0,1.0,5.0,1.0,0.0,0.0,2.2602484002364056,1.0
5000.0,17.0,5.0,2.0,6.0,1.0,5.0,1.0,1.0,0.0,2.181048996948802,1.0
5000.0,18.0,6.0,2.0,7.0,1.0,7.0,1.0,0.0,0.0,2.50870063984567,1.0
5000.0,19.0,7.0,2.0,6.0,1.0,5.0,1.0,1.0,0.0,1.8298115664939472,1.0
5000.0,20.0,8.0,2.0,4.0,1.0,3.0,1.0,1.0,0.0,2.250383206654233,1.0
5000.0,21.0,9.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,2.550568426208387,1.0
5000.0,22.0,10.0,2.0,7.0,1.0,6.0,1.0,1.0,0.0,1.2547106556942729,1.0
5000.0,23.0,11.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
5000.0,24.0,12.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
5000.0,25.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0
5000.0,26.0,2.0,3.0,6.0,1.0,6.0,1.0,0.0,0.0,1.4685337134515648,1.0
5000.0,27.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,0.0,2.1944159225596165,1.0
5000.0,28.0,4.0,3.0,4.0,1.0,3.0,1.0,1.0,0.0,2.1734498361350023,1.0
5000.0,29.0,5.0,3.0,5.0,1.0,5.0,1.0,0.0,0.0,2.2601515940407406,1.0
5000.0,30.0,6.0,3.0,5.0,1.0,5.0,1.0,0.0,0.0,2.221086843106635,1.0
5000.0,31.0,7.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,2.102787722581097,1.0
5000.0,32.0,8.0,3.0,4.0,1.0,4.0,1.0,0.0,0.0,2.446256583924731,1.0
5000.0,33.0,9.0,3.0,6.0,1.0,5.0,1.0,1.0,0.0,2.404091007920757,1.0
5000.0,34.0,10.0,3.0,4.0,1.0,3.0,1.0,1.0,0.0,1.5351088553152499,1.0
5000.0,35.0,11.0,3.0,4.0,1.0,3.0,1.0,1.0,0.0,2.2116530596313226,1.0
5000.0,36.0,12.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,2.364773253114583,1.0
5000.0,37.0,1.0,4.0,3.0,1.0,3.0,1.0,0.0,0.0,2.3565655060093813,1.0
5000.0,38.0,2.0,4.0,5.0,1.0,4.0,1.0,1.0,0.0,1.414641246563229,1.0
5000.0,39.0,3.0,4.0,4.0,1.0,4.0,1.0,0.0,0.0,2.7341675026410677,1.0
5000.0,40.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0773760690040395,1.0
5000.0,41.0,5.0,4.0,5.0,1.0,5.0,1.0,0.0,0.0,2.448236377450635,1.0
5000.0,42.0,6.0,4.0,5.0,1.0,3.0,1.0,2.0,0.0,2.675375739542904,1.8766127427360333
5000.0,43.0,7.0,4.0,4.0,1.0,4.0,1.0,0.0,0.0,2.6176729645923986,1.0
5000.0,44.0,8.0,4.0,6.0,1.0,4.0,1.0,2.0,0.0,2.2367232653091786,1.0
5000.0,45.0,9.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.6110760278950003,1.0
5000.0,46.0,10.0,4.0,3.0,1.0,3.0,1.0,0.0,0.0,1.6920584392254079,1.0
5000.0,47.0,11.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,1.3462367077849307,1.0
5000.0,48.0,12.0,4.0,4.0,1.0,4.0,1.0,0.0,0.0,1.4736485100930072,1.0
5000.0,49.0,1.0,5.0,2.0,1.0,2.0,1.0,0.0,0.0,1.5579674166007653,1.0
5000.0,50.0,2.0,5.0,5.0,1.0,4.0,1.0,1.0,0.0,1.937875284597787,1.0
5000.0,51.0,3.0,5.0,6.0,1.0,6.0,1.0,0.0,0.0,1.6949843869907641,1.0657627604166664
5000.0,52.0,4.0,5.0,4.0,1.0,4.0,1.0,0.0,0.0,2.738748857762764,1.0
5000.0,53.0,5.0,5.0,5.0,1.0,5.0,1.0,0.0,0.0,2.7174472981506153,1.0
5000.0,54.0,6.0,5.0,7.0,1.0,7.0,1.0,0.0,0.0,2.7921725989521846,1.0
5000.0,55.0,7.0,5.0,5.0,1.0,4.0,1.0,1.0,0.0,2.872856713471269,1.0
5000.0,56.0,8.0,5.0,5.0,1.0,5.0,1.0,0.0,0.0,2.3482165185143056,1.0
5000.0,57.0,9.0,5.0,4.0,1.0,4.0,1.0,0.0,0.0,2.977368682521636,1.0
5000.0,58.0,10.0,5.0,3.0,1.0,3.0,1.0,0.0,0.0,2.4783703632786254,1.0
5000.0,59.0,11.0,5.0,7.0,1.0,7.0,1.0,0.0,0.0,1.512589724855112,1.0
5000.0,60.0,12.0,5.0,3.0,1.0,3.0,1.0,0.0,0.0,1.169394626796313,1.0
5000.0,61.0,1.0,6.0,4.0,1.0,3.0,1.0,1.0,0.0,1.3025034001315945,1.0
5000.0,62.0,2.0,6.0,5.0,1.0,5.0,1.0,0.0,0.0,2.175342773098393,1.0
5000.0,63.0,3.0,6.0,4.0,1.0,4.0,1.0,0.0,0.0,2.3708494440678334,1.0
5000.0,64.0,4.0,6.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0378809042287793,1.0
5000.0,65.0,5.0,6.0,4.0,1.0,4.0,1.0,0.0,0.0,2.9385530748610424,1.0
5000.0,66.0,6.0,6.0,6.0,2.0,3.0,2.0,3.0,0.0,2.5586581391230867,1.0
5000.0,67.0,7.0,6.0,6.0,1.0,6.0,1.0,0.0,0.0,2.9385688074790663,1.0
5000.0,68.0,8.0,6.0,4.0,1.0,2.0,1.0,2.0,0.0,2.843077192637652,1.0
5000.0,69.0,9.0,6.0,4.0,1.0,3.0,1.0,1.0,0.0,2.617785084045741,1.0
