tick,lot_id,x,y,residential_units,commercial_units,occupied_residential,occupied_commercial,vacant_residential,vacant_commercial,residential_rent,commercial_rent
2000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2000.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2000.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2000.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.304773183829245,1.0
2000.0,5.0,5.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.2298738654248702,1.0
2000.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2000.0,7.0,7.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.4272624711896627,1.0
2000.0,8.0,8.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.8377887877596157,1.0
2000.0,9.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2000.0,10.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2000.0,11.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2000.0,12.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2000.0,13.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2000.0,14.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2000.0,15.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.4272624711896627,1.0
2000.0,16.0,4.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,1.512589724855112,1.0
2000.0,17.0,5.0,2.0,5.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0
2000.0,18.0,6.0,2.0,6.0,1.0,6.0,1.0,0.0,0.0,1.384233870724446,1.0
2000.0,19.0,7.0,2.0,5.0,1.0,4.0,1.0,1.0,0.0,2.020454942099997,1.0
2000.0,20.0,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0462448520557501,1.0
2000.0,21.0,9.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0
2000.0,22.0,10.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2000.0,23.0,11.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2000.0,24.0,12.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2000.0,25.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2000.0,26.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,1.304773183829245,1.0
2000.0,27.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.7920300041677508,1.0
2000.0,28.0,4.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,1.092727,1.0
2000.0,29.0,5.0,3.0,4.0,1.0,4.0,1.0,0.0,0.0,1.6300153892891467,1.0
2000.0,30.0,6.0,3.0,4.0,1.0,3.0,1.0,1.0,0.0,1.7749701975043126,1.0
