"tick","active_firms","total_revenue","mean_revenue","median_revenue","sd_revenue","cv_revenue","zero_revenue_share","sold_out_share","total_unsold_output","total_profit","loss_firm_share","revenue_gini"
1558,149,1626.82461919581,10.9182860348712,5.70945509799126,12.7676471456933,1.16938199868694,0,0.516778523489933,391,-62743.1691579829,0.979865771812081,0.466814209201476
1559,149,1633.31488253701,10.9618448492417,5.68255925108276,13.027404909373,1.1884317912303,0,0.550335570469799,384,-64257.3743648675,0.986577181208054,0.472568305930024
1560,149,1621.1619487448,10.8802815352,5.75359739309566,12.9173929422751,1.18722965949774,0,0.543624161073825,406,-65881.4673018277,0.979865771812081,0.477245294384997
1561,149,1607.18964861751,10.7865077088424,5.79554083501675,12.7097080172454,1.17829684642291,0,0.550335570469799,382,-67577.209279781,0.973154362416107,0.464080777888159
1562,149,1604.10736070512,10.765821212786,5.68555143902514,12.6905696014549,1.17878323916275,0,0.51006711409396,419,-69360.1609924178,0.973154362416107,0.46922052613077
1563,150,1623.60251927421,10.8240167951614,5.71764079689332,12.9215213105985,1.19378245203525,0.00666666666666667,0.493333333333333,387,-71217.9981358487,0.993333333333333,0.477589446538697
1564,149,1612.63202444479,10.823033721106,5.74818491169292,12.6726942340299,1.17090037420071,0,0.516778523489933,400,-73168.2909585463,0.973154362416107,0.468153316118583
1565,149,1621.75622342988,10.8842699559052,5.73635996110297,12.8642397294269,1.18191112325797,0,0.536912751677852,390,-75142.9056657482,0.979865771812081,0.464975475735389
1566,150,1600.71377392724,10.6714251595149,5.68180000344293,12.7254609873736,1.19247999186193,0.00666666666666667,0.54,449,-77213.7739720266,0.973333333333333,0.474173831041483
1567,149,1614.84954671633,10.837916420915,5.79240254400948,12.9199138973478,1.19210311240406,0,0.496644295302013,432,-79342.3663761682,0.979865771812081,0.470030797060212
1568,149,1606.08089338993,10.7790663985901,5.83306673172735,12.6754981320069,1.17593654805437,0,0.496644295302013,456,-81579.3265569002,0.973154362416107,0.461999288112843
1569,150,1616.9453303771,10.7796355358473,5.75168587603864,12.6770241913837,1.17601603034042,0.00666666666666667,0.526666666666667,431,-83879.2036272201,0.98,0.470673021507414
1570,151,1616.50757127204,10.7053481541195,5.87723475752741,12.4768301458097,1.16547635501313,0.0132450331125828,0.516556291390729,412,-86257.5573614736,0.986754966887417,0.464159731984864
1571,150,1621.05009095235,10.807000606349,5.78797142679385,12.643624573364,1.1699476139509,0.00666666666666667,0.52,411,-88725.6879041811,0.98,0.465465719572103
1572,150,1631.87924450987,10.8791949633991,5.68522693667421,13.1527905352115,1.20898564456851,0.00666666666666667,0.52,392,-91273.795027347,0.973333333333333,0.476630150703572
1573,149,1628.84055357595,10.9318157958117,5.86363303452096,12.5773404418805,1.15052619590418,0,0.570469798657718,378,-93919.9698882048,0.979865771812081,0.452839199161468
1574,149,1613.55303987129,10.8292150326932,5.77178830189926,12.6053774396784,1.16401580369611,0,0.530201342281879,415,-96662.5840016487,0.979865771812081,0.456139251824458
1575,150,1601.72413140338,10.6781608760225,5.6405534453205,12.762758070764,1.19522062075524,0.00666666666666667,0.48,443,-99483.4885188232,0.993333333333333,0.464948223123598
1576,150,1619.65948755272,10.7977299170181,5.76415117410535,12.85001715127,1.1900665463967,0.00666666666666667,0.54,407,-102372.467493971,0.986666666666667,0.465256098263259
1577,149,1623.66678294502,10.8970925029867,5.82453155415914,12.7045263963174,1.16586386624095,0,0.550335570469799,408,-105365.237125214,0.993288590604027,0.46311296776487
1578,149,1610.70082395743,10.8100726440096,5.73898781583421,12.533214197835,1.15940147773015,0,0.503355704697987,430,-108459.994562072,0.993288590604027,0.451508188293673
1579,149,1602.06651099938,10.7521242348952,5.76673765703787,12.3549693177605,1.14907241098122,0,0.51006711409396,467,-111661.533999471,0.993288590604027,0.458058272591715
1580,149,1618.28811713857,10.8609940747555,5.79187854659048,12.6475942174238,1.16449692637444,0,0.463087248322148,447,-114925.836158852,0.979865771812081,0.462861639102281
1581,150,1612.28182657096,10.748545510473,5.70447133079383,12.6162443618847,1.17376293839867,0.00666666666666667,0.52,449,-118305.117379426,0.986666666666667,0.469294571491866
1582,151,1608.63802500145,10.653231953652,5.6373057002534,12.9358157170504,1.21426209185429,0.0132450331125828,0.417218543046358,468,-121804.316879662,0.993377483443709,0.476420508268936
1583,151,1609.72101352778,10.6604040630979,5.74915739635925,12.4460018837979,1.16749813704352,0.0132450331125828,0.496688741721854,442,-125389.443290714,0.993377483443709,0.464634492660507
1584,149,1610.63364070747,10.8096217497145,5.74056612143227,13.0525494180076,1.20749363115802,0,0.48993288590604,454,-129086.172613451,0.979865771812081,0.473845736815079
1585,149,1617.06465280942,10.8527829047612,5.68210638026983,12.840248662559,1.1831295968268,0,0.51006711409396,418,-132896.798688115,0.979865771812081,0.468321710875809
1586,150,1600.23278546078,10.6682185697385,5.73831335699593,12.6234790571755,1.18327900526741,0.00666666666666667,0.52,465,-136838.129681623,0.98,0.473305395783928
1587,150,1622.69150424236,10.8179433616157,5.74273882358749,12.7587370266501,1.17940504956984,0.00666666666666667,0.526666666666667,415,-140868.608271594,0.98,0.468602955792562
1588,150,1589.97536545357,10.5998357696905,5.611936837971,12.628711697402,1.19140635494683,0.00666666666666667,0.406666666666667,527,-145080.590492182,0.986666666666667,0.476732103879566
1589,149,1605.86500835461,10.7776175057356,5.68906861917282,12.6713934050207,1.17571377888269,0,0.436241610738255,489,-149368.270846448,0.993288590604027,0.464091087490498
1590,149,1610.99351555182,10.8120370171263,5.74829885938376,12.8310530405261,1.18673780160034,0,0.496644295302013,472,-153782.114245133,0.986577181208054,0.467330012287238
