tick,firm_id,origin_lot_id,sampled_count,sampled_vacant_count,chosen_lot_id,chosen_rent,best_sampled_vacant_lot_id,best_sampled_vacant_rent,best_global_vacant_lot_id,best_global_vacant_rent,cheaper_unsampled_vacant_count
0,27,,45,42,642,4.6854404358139705,751,4.894920445978011,1528,4.5067368284184575,97
0,28,,48,47,411,4.541631799307238,1145,4.559882876132049,1528,4.5067368284184575,12
0,29,,47,43,461,4.537362137920094,1238,4.63897795711426,1528,4.5067368284184575,10
0,30,,48,44,899,4.576797280864224,1479,4.749460977943107,1528,4.5067368284184575,25
0,31,,47,45,112,4.597324840304861,94,4.671949963499623,1528,4.5067368284184575,36
0,32,,48,46,1454,4.579357794874107,833,4.873698010476996,1528,4.5067368284184575,27
0,33,,48,45,292,4.577962621200044,607,4.59391705196366,1528,4.5067368284184575,26
0,34,,48,46,1179,4.6271236567012615,38,4.660487354702427,1528,4.5067368284184575,52
0,35,,47,45,1296,4.71943991576015,279,4.739488572649197,1528,4.5067368284184575,103
0,36,,47,46,523,4.565824264171382,405,4.845439106670944,1528,4.5067368284184575,18
0,37,,48,45,1274,4.598582661944233,625,4.610967655777689,1528,4.5067368284184575,33
0,38,,48,47,192,4.6762649011614545,10,4.766208607577326,1528,4.5067368284184575,84
0,39,,48,47,1419,4.618423911290327,67,4.623831114190576,1528,4.5067368284184575,42
0,40,,48,44,181,4.574239239714368,1137,4.577410497722076,1528,4.5067368284184575,22
0,41,,48,45,1163,4.515590860471119,370,4.570124688563346,1528,4.5067368284184575,3
0,42,,48,45,253,4.526163920803039,319,4.580150074822185,1528,4.5067368284184575,6
0,43,,47,44,1110,4.674160917562082,279,4.739488572649197,1528,4.5067368284184575,76
0,44,,48,47,1143,4.813058279199623,584,5.030864199181607,1528,4.5067368284184575,140
0,45,,46,40,1058,4.587933117940557,506,4.626908655921447,1528,4.5067368284184575,26
0,46,,47,45,352,4.662840161955446,620,4.682883238831399,1528,4.5067368284184575,66
0,47,,48,44,1595,4.55073666354845,38,4.660487354702427,1528,4.5067368284184575,11
0,48,,47,44,1256,4.52045597984729,747,4.5744936384147055,1528,4.5067368284184575,5
0,49,,46,44,870,4.543313279133122,10,4.766208607577326,1528,4.5067368284184575,8
0,50,,47,46,1345,4.57344333302673,239,4.589579951002091,1528,4.5067368284184575,16
0,51,,48,43,416,4.690545116163781,914,4.7875847924124635,1528,4.5067368284184575,77
0,52,,45,43,1377,4.7527581848328175,1022,4.817170719941381,1528,4.5067368284184575,104
0,53,,46,43,1364,4.540203329648147,346,4.620399243139104,1528,4.5067368284184575,7
0,54,,48,47,1215,4.7836163561037495,1075,4.815297787628623,1528,4.5067368284184575,117
0,55,,48,46,130,4.633361813726409,800,4.6817762030517915,1528,4.5067368284184575,41
0,56,,47,45,1576,4.772591660162656,768,4.810156500050422,1528,4.5067368284184575,108
0,57,,48,46,971,4.530831905229573,600,4.547160927144705,1528,4.5067368284184575,6
0,58,,48,46,525,4.6065344697200015,800,4.6817762030517915,1528,4.5067368284184575,26
0,59,,47,44,199,4.526319441388331,1036,4.633533937503649,1528,4.5067368284184575,5
0,60,,47,46,53,4.71018013852833,1186,4.739038803352831,1528,4.5067368284184575,79
0,61,,47,44,305,4.6790136241264735,1492,4.700830871223188,1528,4.5067368284184575,68
0,62,,47,44,537,4.7441629728920365,179,4.763042009935714,1528,4.5067368284184575,94
0,63,,46,43,635,4.520253385731097,346,4.620399243139104,1528,4.5067368284184575,4
0,64,,47,46,847,4.60117729943723,217,4.738316414625562,1528,4.5067368284184575,22
0,65,,48,45,127,4.645149027129049,38,4.660487354702427,1528,4.5067368284184575,42
0,66,,47,45,875,4.869944957348219,903,4.95128161541571,1528,4.5067368284184575,144
0,67,,46,44,1329,4.642649088104534,667,4.7260682882735665,1528,4.5067368284184575,41
0,68,,46,43,270,4.887530349680424,173,5.079113974680799,1528,4.5067368284184575,149
0,69,,48,44,765,4.58109028161649,773,4.624673634628561,1528,4.5067368284184575,16
0,70,,48,43,666,4.560421477821738,861,4.688155786833683,1528,4.5067368284184575,7
0,71,,47,45,370,4.570124688563346,747,4.5744936384147055,1528,4.5067368284184575,10
0,72,,47,42,600,4.547160927144705,1548,4.579727641550746,1528,4.5067368284184575,4
0,73,,48,46,241,4.6262675905719775,833,4.873698010476996,1528,4.5067368284184575,29
0,74,,46,44,221,4.5157984932637225,91,4.568993422242163,1528,4.5067368284184575,3
0,75,,47,42,1238,4.63897795711426,935,4.7474374732589615,1528,4.5067368284184575,32
0,76,,47,42,1414,4.55750660207471,1059,4.56440952806865,1528,4.5067368284184575,3
0,77,,47,46,633,4.635629846897983,111,4.675434223308305,1528,4.5067368284184575,30
0,78,,45,42,1390,4.656109100106366,526,4.6656207683823965,1528,4.5067368284184575,38
0,79,,46,45,191,4.51024068936865,1036,4.633533937503649,1528,4.5067368284184575,2
0,80,,47,46,1036,4.633533937503649,31,4.675833962462851,1528,4.5067368284184575,28
0,81,,46,44,91,4.568993422242163,595,4.584167040944852,1528,4.5067368284184575,5
0,82,,47,45,1528,4.5067368284184575,1492,4.700830871223188,140,4.507979775083728,0
0,83,,48,44,908,4.610377113856247,581,4.646690608110187,140,4.507979775083728,16
0,84,,48,43,747,4.5744936384147055,586,4.653170066220532,140,4.507979775083728,4
0,85,,47,43,1145,4.559882876132049,581,4.646690608110187,140,4.507979775083728,1
0,86,,48,41,506,4.626908655921447,581,4.646690608110187,140,4.507979775083728,21
0,87,,48,41,722,4.619985708287365,586,4.653170066220532,140,4.507979775083728,16
0,88,,45,41,38,4.660487354702427,1024,4.66314030098759,140,4.507979775083728,32
0,89,,47,43,1552,4.774084657128502,686,4.7795251538904315,140,4.507979775083728,78
0,90,,47,44,319,4.580150074822185,239,4.589579951002091,140,4.507979775083728,5
0,91,,48,42,302,4.647365880990121,586,4.653170066220532,140,4.507979775083728,25
0,92,,48,46,1424,4.625363695720169,1135,4.673136416029881,140,4.507979775083728,18
0,93,,48,38,668,4.646320577429782,1033,4.774575393101657,140,4.507979775083728,22
0,94,,47,41,418,4.673903369070397,941,4.710674085852979,140,4.507979775083728,36
0,95,,47,43,272,4.660176811847548,1135,4.673136416029881,140,4.507979775083728,27
0,96,,47,45,758,4.6451695814597596,1575,4.704797981426901,140,4.507979775083728,21
0,97,,46,42,1137,4.577410497722076,1316,4.600413414577225,140,4.507979775083728,3
0,98,,48,46,185,4.67426982050636,768,4.810156500050422,140,4.507979775083728,33
0,99,,47,44,369,4.640495760842187,941,4.710674085852979,140,4.507979775083728,18
0,100,,48,47,526,4.6656207683823965,1420,4.8105352530271865,140,4.507979775083728,27
0,101,,48,41,1025,4.8443251507196345,1311,4.947681916834908,140,4.507979775083728,101
0,102,,48,44,840,4.731838905408576,1506,4.756269854207999,140,4.507979775083728,52
0,103,,48,44,361,4.716521227844909,439,4.799177328908389,140,4.507979775083728,44
0,104,,48,46,1059,4.56440952806865,235,4.628369466525268,140,4.507979775083728,1
0,105,,47,42,140,4.507979775083728,1237,4.663398379365736,480,4.566342244770672,0
0,106,,47,44,1205,4.916983670963327,1311,4.947681916834908,480,4.566342244770672,130
0,107,,47,42,595,4.584167040944852,111,4.675434223308305,480,4.566342244770672,2
0,108,,48,46,1516,4.92193917585958,922,4.9972152994816454,480,4.566342244770672,129
0,109,,48,44,67,4.623831114190576,984,4.6563992160418115,480,4.566342244770672,12
0,110,,48,43,773,4.624673634628561,1237,4.663398379365736,480,4.566342244770672,12
0,111,,48,46,10,4.766208607577326,1160,4.908735030850254,480,4.566342244770672,57
0,112,,47,43,1080,4.708854743065569,73,4.809306340592555,480,4.566342244770672,37
0,113,,48,45,800,4.6817762030517915,1492,4.700830871223188,480,4.566342244770672,28
0,114,,46,43,94,4.671949963499623,833,4.873698010476996,480,4.566342244770672,24
0,115,,48,44,331,4.657292801605147,768,4.810156500050422,480,4.566342244770672,18
0,116,,48,45,1492,4.700830871223188,106,4.727454935433417,480,4.566342244770672,31
0,117,,48,45,346,4.620399243139104,536,4.955519736180868,480,4.566342244770672,11
0,118,,47,45,1068,4.6621995909957645,819,4.6924444740950255,480,4.566342244770672,17
0,119,,47,44,1103,4.589633106998677,1076,4.671195428767011,480,4.566342244770672,3
0,120,,48,42,522,4.811870797970274,1292,4.843879240167077,480,4.566342244770672,68
2.0,20.0,508.0,55.0,49.0,270.0,5.034156260170837,1574.0,4.045455791143232,480.0,3.881390908055071,615.0
3.0,20.0,508.0,47.0,41.0,343.0,4.344425386645807,819.0,3.3902911325336555,480.0,3.29918227184681,660.0
3.0,45.0,1058.0,48.0,44.0,977.0,4.1419625279178085,344.0,3.329605977667768,480.0,3.29918227184681,521.0
3.0,94.0,418.0,46.0,42.0,710.0,3.326709398363022,932.0,3.420657703097772,480.0,3.29918227184681,5.0
4.0,11.0,177.0,52.0,44.0,256.0,3.168410614512612,1518.0,3.01700183777562,480.0,2.8043049310697885,245.0
4.0,108.0,1516.0,48.0,45.0,833.0,2.993059790684185,235.0,2.84239739862983,480.0,2.8043049310697885,91.0
5.0,67.0,1329.0,48.0,47.0,338.0,2.9933875837808066,573.0,2.468980762561536,480.0,2.38365919140932,517.0
6.0,4.0,447.0,55.0,50.0,810.0,2.2486328249159118,625.0,2.045910844634231,480.0,2.026110312697922,182.0
6.0,20.0,508.0,47.0,39.0,503.0,2.7052364420578368,819.0,2.082062541767231,480.0,2.026110312697922,706.0
7.0,20.0,508.0,54.0,48.0,341.0,2.4175268536258576,586.0,1.7549408365958226,480.0,1.7221937657932336,842.0
7.0,54.0,1215.0,46.0,40.0,1259.0,2.4671775686922537,819.0,1.7697531605021464,480.0,1.7221937657932336,912.0
9.0,108.0,833.0,48.0,42.0,1393.0,1.374184864449836,976.0,1.2578395570849434,480.0,1.2442849957856112,168.0
10,121,,47,39,1098,1.3883188085844904,1518,1.1378607817568098,480,1.0576422464177695,639
11.0,11.0,177.0,45.0,42.0,383.0,1.04559127204958,1186.0,1.0,6.0,1.0,299.0
13.0,35.0,1296.0,47.0,44.0,979.0,1.0,1111.0,1.0,1.0,1.0,0.0
13.0,54.0,1215.0,48.0,42.0,1379.0,1.0,1571.0,1.0,1.0,1.0,0.0
13.0,62.0,537.0,47.0,42.0,632.0,1.0,356.0,1.0,1.0,1.0,0.0
16.0,11.0,177.0,49.0,43.0,296.0,1.0,263.0,1.0,1.0,1.0,0.0
17.0,48.0,1256.0,53.0,47.0,663.0,1.0,1579.0,1.0,1.0,1.0,0.0
20.0,62.0,537.0,48.0,37.0,456.0,1.0,1400.0,1.0,1.0,1.0,0.0
20,122,,48,39,1257,1.0,1496,1.0,1,1.0,0
22.0,11.0,296.0,50.0,43.0,293.0,1.0,736.0,1.0,1.0,1.0,0.0
22.0,20.0,508.0,48.0,42.0,382.0,1.0,21.0,1.0,1.0,1.0,0.0
23.0,56.0,1576.0,47.0,36.0,1375.0,1.0,1190.0,1.0,1.0,1.0,0.0
24.0,54.0,1215.0,54.0,46.0,1216.0,1.0,1293.0,1.0,1.0,1.0,0.0
26.0,54.0,1215.0,48.0,45.0,1100.0,1.0,1226.0,1.0,1.0,1.0,0.0
27.0,35.0,1296.0,48.0,41.0,1344.0,1.0,252.0,1.0,1.0,1.0,0.0
29.0,24.0,794.0,48.0,42.0,980.0,1.0,368.0,1.0,1.0,1.0,0.0
29.0,62.0,456.0,50.0,41.0,455.0,1.0,739.0,1.0,1.0,1.0,0.0
30.0,20.0,508.0,54.0,45.0,582.0,1.0,273.0,1.0,1.0,1.0,0.0
36,123,,48,45,1138,1.0,1323,1.0,1,1.0,0
36,124,,48,41,340,1.0,1245,1.0,1,1.0,0
38,125,,48,38,420,1.0,761,1.0,1,1.0,0
38,126,,46,41,374,1.0,155,1.0,1,1.0,0
40,127,,47,33,458,1.0,1451,1.0,1,1.0,0
40,128,,48,35,336,1.0,969,1.0,1,1.0,0
40,129,,47,39,218,1.0,1033,1.0,1,1.0,0
40,130,,48,37,1064,1.0,1105,1.0,1,1.0,0
41,131,,46,34,178,1.0,407,1.0,1,1.0,0
41,132,,47,38,260,1.0,1037,1.0,1,1.0,0
42,133,,48,37,259,1.0,119,1.0,1,1.0,0
42,134,,47,40,1220,1.0,912,1.0,1,1.0,0
42,135,,48,38,179,1.0,580,1.0,1,1.0,0
43,136,,48,38,376,1.0,3,1.0,1,1.0,0
44.0,62.0,456.0,47.0,36.0,423.0,1.0,995.0,1.0,1.0,1.0,0.0
44,137,,48,35,376,1.03,21,1.0,1,1.0,1276
44,138,,47,37,337,1.0,122,1.0,1,1.0,0
45,139,,48,37,1099,1.0,1129,1.0,1,1.0,0
45,140,,48,34,536,1.0,572,1.0,1,1.0,0
45,141,,48,39,258,1.0,822,1.0,1,1.0,0
46.0,54.0,1215.0,45.0,34.0,1258.0,1.0,438.0,1.0,1.0,1.0,0.0
46,142,,46,34,578,1.0,1055,1.0,1,1.0,0
46,143,,48,38,1263,1.0,1549,1.0,1,1.0,0
46,144,,47,41,535,1.0,88,1.0,1,1.0,0
46,145,,48,44,1184,1.0,1199,1.0,1,1.0,0
46,146,,47,36,300,1.0,1331,1.0,1,1.0,0
47.0,54.0,1215.0,54.0,42.0,1099.0,1.0,735.0,1.0,1.0,1.0,0.0
47,147,,47,34,496,1.0,572,1.0,1,1.0,0
47,148,,48,36,342,1.0,952,1.0,1,1.0,0
47,149,,48,41,538,1.0,869,1.0,1,1.0,0
47,150,,47,32,1221,1.0,77,1.0,1,1.0,0
48,151,,48,41,1146,1.0,404,1.0,1,1.0,0
48,152,,47,36,340,1.0,1062,1.0,1,1.0,0
49,153,,45,34,303,1.0,19,1.0,1,1.0,0
49,154,,48,41,258,1.0,1123,1.0,1,1.0,0
49,155,,45,38,421,1.0,1291,1.0,1,1.0,0
49,156,,48,38,299,1.0,641,1.0,1,1.0,0
49,157,,47,40,296,1.0,443,1.0,1,1.0,0
49,158,,47,42,335,1.0,79,1.0,1,1.0,0
49,159,,48,36,1063,1.0,147,1.0,1,1.0,0
50,160,,46,33,180,1.0,249,1.0,1,1.0,0
51.0,20.0,508.0,47.0,35.0,334.0,1.0,367.0,1.0,1.0,1.0,0.0
51.0,140.0,536.0,48.0,38.0,619.0,1.0,1139.0,1.0,1.0,1.0,0.0
51,161,,48,31,1303,1.0,438,1.0,1,1.0,0
51,162,,48,39,298,1.0,743,1.0,1,1.0,0
51,163,,48,40,1182,1.0,877,1.0,1,1.0,0
51,164,,47,37,1065,1.0,1342,1.0,1,1.0,0
51,165,,48,39,374,1.0,889,1.0,1,1.0,0
51,166,,48,39,417,1.0,432,1.0,1,1.0,0
52.0,152.0,340.0,48.0,38.0,174.0,1.0,60.0,1.0,1.0,1.0,0.0
52,167,,48,39,297,1.0,524,1.0,1,1.0,0
52,168,,48,40,1183,1.0,1235,1.0,1,1.0,0
53.0,20.0,508.0,46.0,38.0,378.0,1.0,1301.0,1.0,1.0,1.0,0.0
53,169,,48,34,1144,1.0,1275,1.0,1,1.0,0
54.0,65.0,127.0,48.0,35.0,365.0,1.0,294.0,1.0,1.0,1.0,0.0
54.0,152.0,174.0,48.0,36.0,340.0,1.0,1466.0,1.0,1.0,1.0,0.0
54,170,,48,39,381,1.0,1476,1.0,1,1.0,0
54,171,,48,33,414,1.0,137,1.0,1,1.0,0
54,172,,47,40,375,1.0,1191,1.0,1,1.0,0
54,173,,48,36,1148,1.0,1041,1.0,1,1.0,0
55,174,,47,42,1187,1.0,1511,1.0,1,1.0,0
55,175,,48,39,539,1.0,1015,1.0,1,1.0,0
55,176,,47,36,1142,1.0,289,1.0,1,1.0,0
55,177,,47,39,297,1.0,1315,1.0,1,1.0,0
55,178,,48,36,1182,1.0,236,1.0,1,1.0,0
55,179,,48,37,1109,1.0,1086,1.0,1,1.0,0
56.0,24.0,794.0,53.0,36.0,1190.0,1.0,837.0,1.0,1.0,1.0,0.0
56.0,62.0,456.0,48.0,38.0,374.0,1.0,406.0,1.0,1.0,1.0,0.0
56.0,146.0,300.0,56.0,38.0,495.0,1.0,494.0,1.0,1.0,1.0,0.0
56.0,152.0,174.0,48.0,38.0,1222.0,1.0,30.0,1.0,1.0,1.0,0.0
56,180,,48,34,375,1.0,401,1.0,1,1.0,0
56,181,,45,32,422,1.0,1223,1.0,1,1.0,0
56,182,,47,37,299,1.0,1037,1.0,1,1.0,0
56,183,,48,33,1181,1.0,1485,1.0,1,1.0,0
56,184,,45,32,261,1.0,1090,1.0,1,1.0,0
57.0,129.0,218.0,51.0,44.0,294.0,1.0,268.0,1.0,1.0,1.0,0.0
57.0,179.0,1109.0,48.0,34.0,544.0,1.0,35.0,1.0,1.0,1.0,0.0
57,185,,48,35,260,1.0,1131,1.0,1,1.0,0
57,186,,47,33,1140,1.0,444,1.0,1,1.0,0
57,187,,48,33,1149,1.0,123,1.0,1,1.0,0
57,188,,48,38,1183,1.0,271,1.0,1,1.0,0
57,189,,47,37,297,1.0,586,1.0,1,1.0,0
57,190,,48,39,298,1.0,956,1.0,1,1.0,0
57,191,,48,37,1106,1.0,303,1.0,1,1.0,0
57,192,,48,40,1066,1.0,1024,1.0,1,1.0,0
57,193,,47,36,1266,1.0,617,1.0,1,1.0,0
57,194,,48,41,257,1.0,632,1.0,1,1.0,0
57,195,,48,32,264,1.0,856,1.0,1,1.0,0
58.0,11.0,296.0,46.0,35.0,299.0,1.0,1459.0,1.0,1.0,1.0,0.0
58,196,,48,36,297,1.03,920,1.0,1,1.0,1198
58,197,,46,36,1066,1.03,957,1.0,1,1.0,1199
58,198,,48,33,503,1.0,518,1.0,1,1.0,0
58,199,,46,31,374,1.0,448,1.0,1,1.0,0
59.0,24.0,1190.0,46.0,36.0,910.0,1.0,1129.0,1.0,1.0,1.0,0.0
59.0,157.0,296.0,47.0,39.0,217.0,1.0,313.0,1.0,1.0,1.0,0.0
59,200,,47,36,419,1.0,1151,1.0,1,1.0,0
59,201,,47,34,375,1.0,822,1.0,1,1.0,0
59,202,,48,36,1145,1.0,1310,1.0,1,1.0,0
59,203,,48,32,214,1.0,862,1.0,1,1.0,0
59,204,,48,37,1142,1.1255088100000001,1585,1.0,1,1.0,1196
59,205,,47,31,1022,1.0,236,1.0,1,1.0,0
60.0,20.0,508.0,51.0,39.0,538.0,1.0,314.0,1.0,1.0,1.0,0.0
60.0,35.0,1296.0,52.0,41.0,1062.0,1.0,898.0,1.0,1.0,1.0,0.0
60.0,54.0,1215.0,48.0,39.0,1140.0,1.0,325.0,1.0,1.0,1.0,0.0
60.0,62.0,456.0,47.0,36.0,462.0,1.0,572.0,1.0,1.0,1.0,0.0
60.0,179.0,1109.0,47.0,40.0,1023.0,1.0,444.0,1.0,1.0,1.0,0.0
60,206,,47,35,417,1.0,650,1.0,1,1.0,0
60,207,,48,38,542,1.0,871,1.0,1,1.0,0
60,208,,47,36,1226,1.0,1570,1.0,1,1.0,0
60,209,,46,32,500,1.0,276,1.0,1,1.0,0
60,210,,47,34,414,1.0,986,1.0,1,1.0,0
60,211,,47,34,301,1.0,949,1.0,1,1.0,0
60,212,,48,34,541,1.0,441,1.0,1,1.0,0
60,213,,47,35,375,1.03,1170,1.0,1,1.0,1183
60,214,,47,35,983,1.0,1003,1.0,1,1.0,0
61.0,24.0,1190.0,52.0,40.0,1187.0,1.0,1076.0,1.0,1.0,1.0,0.0
61.0,54.0,1215.0,48.0,37.0,1139.0,1.0,327.0,1.0,1.0,1.0,0.0
61.0,207.0,542.0,48.0,36.0,1099.0,1.0,999.0,1.0,1.0,1.0,0.0
61,215,,48,30,374,1.0,569,1.0,1,1.0,0
61,216,,47,38,543,1.0,1322,1.0,1,1.0,0
61,217,,47,34,1145,1.0,1382,1.0,1,1.0,0
61,218,,47,35,414,1.03,1370,1.0,1,1.0,1178
61,219,,46,36,335,1.0,1305,1.0,1,1.0,0
61,220,,48,35,578,1.0,482,1.0,1,1.0,0
61,221,,47,32,177,1.0,126,1.0,1,1.0,0
62,222,,47,35,1148,1.0,247,1.0,1,1.0,0
62,223,,48,38,545,1.0,1030,1.0,1,1.0,0
62,224,,46,39,1106,1.0,1574,1.0,1,1.0,0
62,225,,47,31,292,1.0,452,1.0,1,1.0,0
62,226,,47,35,298,1.0,403,1.0,1,1.0,0
62,227,,47,39,1107,1.0,1395,1.0,1,1.0,0
62,228,,47,32,415,1.0,1111,1.0,1,1.0,0
63,229,,47,29,382,1.0,1033,1.0,1,1.0,0
63,230,,48,32,1108,1.0,568,1.0,1,1.0,0
63,231,,48,38,1261,1.0,6,1.0,1,1.0,0
63,232,,48,34,255,1.0,1323,1.0,1,1.0,0
63,233,,48,37,415,1.03,748,1.0,1,1.0,1163
63,234,,45,36,1149,1.0,402,1.0,1,1.0,0
63,235,,48,37,981,1.0,802,1.0,1,1.0,0
64.0,62.0,456.0,48.0,38.0,259.0,1.0,675.0,1.0,1.0,1.0,0.0
64.0,160.0,180.0,50.0,31.0,1031.0,1.0,19.0,1.0,1.0,1.0,0.0
64.0,179.0,1109.0,48.0,37.0,1260.0,1.0,1006.0,1.0,1.0,1.0,0.0
64.0,207.0,1099.0,53.0,36.0,136.0,1.0,1305.0,1.0,1.0,1.0,0.0
64.0,234.0,1149.0,47.0,34.0,215.0,1.0,66.0,1.0,1.0,1.0,0.0
64,236,,48,31,1223,1.0,1229,1.0,1,1.0,0
64,237,,48,32,457,1.0,1391,1.0,1,1.0,0
64,238,,48,35,178,1.0,1366,1.0,1,1.0,0
64,239,,48,34,500,1.0,869,1.0,1,1.0,0
64,240,,48,34,1067,1.0,1542,1.0,1,1.0,0
64,241,,48,35,947,1.0,468,1.0,1,1.0,0
65.0,62.0,456.0,48.0,37.0,497.0,1.0,79.0,1.0,1.0,1.0,0.0
65,242,,48,36,254,1.0,472,1.0,1,1.0,0
65,243,,48,38,176,1.0,614,1.0,1,1.0,0
65,244,,48,31,1303,1.0,1461,1.0,1,1.0,0
65,245,,48,33,260,1.0,1367,1.0,1,1.0,0
65,246,,46,31,382,1.0,1245,1.0,1,1.0,0
65,247,,47,32,1262,1.0,1118,1.0,1,1.0,0
65,248,,46,31,1066,1.0453927856111396,441,1.0,1,1.0,1160
66.0,54.0,1215.0,50.0,34.0,1104.0,1.0,932.0,1.0,1.0,1.0,0.0
66.0,146.0,300.0,54.0,37.0,216.0,1.0,18.0,1.0,1.0,1.0,0.0
66,249,,45,30,1142,1.0,721,1.0,1,1.0,0
66,250,,48,35,179,1.0,1276,1.0,1,1.0,0
66,251,,48,37,139,1.0,1565,1.0,1,1.0,0
66,252,,47,38,332,1.0,1460,1.0,1,1.0,0
66,253,,46,34,336,1.779711240206084,1534,1.0,1,1.0,1159
66,254,,48,34,578,1.0,1584,1.0,1,1.0,0
66,255,,47,33,1178,1.0,863,1.0,1,1.0,0
66,256,,48,32,1029,1.0,1126,1.0,1,1.0,0
66,257,,47,38,1107,1.0,1381,1.0,1,1.0,0
67.0,234.0,1149.0,47.0,31.0,986.0,1.0,550.0,1.0,1.0,1.0,0.0
67,258,,48,31,1265,1.0,583,1.0,1,1.0,0
67,259,,48,35,255,1.0,1398,1.0,1,1.0,0
67,260,,48,35,295,1.0,233,1.0,1,1.0,0
67,261,,47,32,909,1.0,839,1.0,1,1.0,0
67,262,,47,33,501,1.0,850,1.0,1,1.0,0
67,263,,48,37,1188,1.0,725,1.0,1,1.0,0
67,264,,48,32,99,1.0,1294,1.0,1,1.0,0
67,265,,48,29,263,1.0,449,1.0,1,1.0,0
67,266,,47,31,494,1.0,1463,1.0,1,1.0,0
67,267,,48,33,1302,1.0,430,1.0,1,1.0,0
67,268,,47,36,1223,1.0,1574,1.0,1,1.0,0
67,269,,46,38,254,1.0,709,1.0,1,1.0,0
67,270,,48,39,500,1.0,1522,1.0,1,1.0,0
68.0,11.0,299.0,47.0,33.0,984.0,1.0,1576.0,1.0,1.0,1.0,0.0
68.0,54.0,1215.0,51.0,34.0,1382.0,1.0,1416.0,1.0,1.0,1.0,0.0
68.0,250.0,179.0,44.0,34.0,134.0,1.0,442.0,1.0,1.0,1.0,0.0
68,271,,48,34,1266,1.0,748,1.0,1,1.0,0
68,272,,48,36,987,1.0,689,1.0,1,1.0,0
68,273,,48,37,863,1.0,887,1.0,1,1.0,0
68,274,,48,35,1185,1.0,1385,1.0,1,1.0,0
68,275,,47,34,1066,1.0,1032,1.0,1,1.0,0
68,276,,46,33,1186,1.0,1546,1.0,1,1.0,0
68,277,,47,32,254,1.03,529,1.0,1,1.0,1132
68,278,,48,32,220,1.0,1593,1.0,1,1.0,0
68,279,,46,35,415,1.0,736,1.0,1,1.0,0
68,280,,48,32,138,1.0,685,1.0,1,1.0,0
68,281,,48,37,500,1.03,789,1.0,1,1.0,1124
69.0,137.0,376.0,48.0,38.0,1024.0,1.0,107.0,1.0,1.0,1.0,0.0
69.0,188.0,1183.0,57.0,41.0,1420.0,1.0,1585.0,1.0,1.0,1.0,0.0
69,282,,47,38,1186,1.03,1555,1.0,1,1.0,1129
69,283,,46,37,133,1.0,1453,1.0,1,1.0,0
69,284,,48,33,944,1.0,887,1.0,1,1.0,0
69,285,,47,35,212,1.0,767,1.0,1,1.0,0
69,286,,46,35,1303,1.0,234,1.0,1,1.0,0
69,287,,48,35,946,1.0,769,1.0,1,1.0,0
69,288,,48,29,989,1.0,56,1.0,1,1.0,0
69,289,,48,38,219,1.0,643,1.0,1,1.0,0
