tick,population,employed,unemployed,housed,unhoused,residential_units,vacant_residential_units,commercial_units,vacant_commercial_units,active_firms,firm_job_vacancies,firms_with_job_vacancies,committed_output,realized_sales,unsold_output,sold_out_firms,mean_wage,mean_residential_rent,mean_commercial_rent,mean_goods_price
25.0,2296.0,1312.0,984.0,1189.0,1107.0,1970.0,781.0,1537.0,1402.0,120.0,848.0,98.0,1536.0,788.0,748.0,14.0,11.384621088624192,2.463156795636353,1.5843919404370996,4.243349281911738
26.0,2312.0,1337.0,975.0,1208.0,1104.0,1982.0,774.0,1534.0,1399.0,120.0,823.0,96.0,1548.0,812.0,736.0,21.0,11.469039274805276,2.4537774409211384,1.5998778623937577,4.215156870697563
27.0,2317.0,1344.0,973.0,1233.0,1084.0,1992.0,759.0,1531.0,1397.0,119.0,798.0,99.0,1555.0,830.0,725.0,15.0,11.581005108965938,2.4461641320128704,1.6142419884372898,4.196489933100607
28.0,2326.0,1366.0,960.0,1240.0,1086.0,2006.0,766.0,1529.0,1395.0,119.0,776.0,93.0,1558.0,816.0,742.0,16.0,11.65924629186666,2.4383095847470204,1.6288714582104786,4.163242658472918
29.0,2343.0,1380.0,963.0,1254.0,1089.0,2017.0,763.0,1526.0,1391.0,119.0,762.0,94.0,1559.0,847.0,712.0,25.0,11.73355034266966,2.4297700885804203,1.644928363691279,4.139035725338007
30.0,2350.0,1368.0,982.0,1266.0,1084.0,2037.0,771.0,1517.0,1382.0,119.0,774.0,92.0,1582.0,890.0,692.0,21.0,11.775247755413185,2.422836803613763,1.662292615180799,4.111311100283534
31.0,2365.0,1309.0,1056.0,1260.0,1105.0,2053.0,793.0,1518.0,1383.0,119.0,833.0,94.0,1571.0,856.0,715.0,18.0,11.86994607338414,2.4129222446155625,1.6808334964779226,4.0986072655275425
32.0,2375.0,1338.0,1037.0,1269.0,1106.0,2073.0,804.0,1510.0,1375.0,119.0,804.0,96.0,1510.0,898.0,612.0,23.0,11.998847226922765,2.4037243089734717,1.6989425062496297,4.067609418936779
33.0,2386.0,1312.0,1074.0,1255.0,1131.0,2088.0,833.0,1505.0,1370.0,119.0,830.0,91.0,1529.0,973.0,556.0,27.0,12.082500125473091,2.3925478199573247,1.7185352595639234,4.0588912159712445
34.0,2390.0,1370.0,1020.0,1289.0,1101.0,2095.0,806.0,1504.0,1368.0,120.0,790.0,91.0,1522.0,948.0,574.0,20.0,12.165222231759168,2.3832893710902145,1.7393438146437554,4.062340201784958
