"distance_bin","residential_rent","commercial_rent","occupied_residential","occupied_commercial","residential_vacancy_rate","commercial_vacancy_rate","n_lots"
0,6.98453343499487,1.81045008584482,2.66666666666667,1.75,0.171296296296296,0.0462962962962963,40
5,7.09745981521421,1.96966405424144,2.66929133858268,1.66141732283465,0.172703412073491,0.0433070866141732,140
10,6.98542908911026,1.99133069074878,2.57619047619048,1.61428571428571,0.19015873015873,0.0503968253968254,240
15,6.40062594128028,1.97138502896151,2.825,1.275,0.158528911564626,0.147321428571429,340
20,5.64013209033295,1.64724013424294,2.51086956521739,0.873188405797101,0.173766390614217,0.383152173913044,360
25,5.27704956187223,1.51104259810344,2.63157894736842,0.77511961722488,0.15518341307815,0.433811802232855,260
30,3.57582483115418,1.26260356879425,2.70689655172414,0.396551724137931,0.128448275862069,0.693247126436782,160
35,1.47406452802481,1.00381010835329,2.29545454545455,0.0909090909090909,0.302272727272727,0.920454545454545,60
