tick,population,employed,unemployed,housed,unhoused,residential_units,vacant_residential_units,commercial_units,vacant_commercial_units,active_firms,firm_job_vacancies,firms_with_job_vacancies,committed_output,realized_sales,unsold_output,sold_out_firms,mean_wage,mean_residential_rent,mean_commercial_rent,mean_goods_price
25.0,2297.0,1368.0,929.0,1222.0,1075.0,1946.0,724.0,1528.0,1390.0,120.0,792.0,102.0,1695.0,1064.0,631.0,28.0,11.348627304554192,2.5063613412351398,1.6037164670043762,4.26297257372424
26.0,2310.0,1423.0,887.0,1245.0,1065.0,1965.0,720.0,1522.0,1382.0,120.0,737.0,95.0,1700.0,1136.0,564.0,32.0,11.449427037784469,2.49973045014916,1.6194857316917808,4.2448637341520135
27.0,2320.0,1464.0,856.0,1263.0,1057.0,1987.0,724.0,1515.0,1374.0,120.0,696.0,89.0,1738.0,1140.0,598.0,33.0,11.477680530020985,2.4932106767044466,1.636563896332986,4.2294060664909185
28.0,2329.0,1467.0,862.0,1278.0,1051.0,2007.0,729.0,1511.0,1370.0,120.0,693.0,89.0,1783.0,1219.0,564.0,32.0,11.541347803662902,2.484688113427799,1.6548582752790169,4.2177669000335225
29.0,2340.0,1478.0,862.0,1301.0,1039.0,2022.0,721.0,1510.0,1369.0,120.0,682.0,88.0,1769.0,1174.0,595.0,27.0,11.636261385102548,2.4769653999479804,1.674296205401414,4.198644378278588
30.0,2351.0,1463.0,888.0,1317.0,1034.0,2041.0,724.0,1505.0,1363.0,120.0,697.0,90.0,1785.0,1214.0,571.0,25.0,11.701101904675493,2.470853685562027,1.69476656374868,4.18005953196674
31.0,2370.0,1498.0,872.0,1354.0,1016.0,2061.0,707.0,1499.0,1357.0,120.0,662.0,81.0,1768.0,1211.0,557.0,30.0,11.758708292427514,2.4668152425934498,1.7148745855727705,4.16122944602333
32.0,2383.0,1527.0,856.0,1375.0,1008.0,2077.0,702.0,1493.0,1350.0,120.0,633.0,89.0,1800.0,1249.0,551.0,28.0,11.864786750103097,2.46274082680552,1.7361170121897158,4.137229521695618
33.0,2402.0,1519.0,883.0,1389.0,1013.0,2092.0,703.0,1490.0,1348.0,119.0,623.0,86.0,1825.0,1269.0,556.0,27.0,11.906054502895387,2.457583740278249,1.7570551978635462,4.1320347998801665
34.0,2417.0,1531.0,886.0,1399.0,1018.0,2101.0,702.0,1488.0,1346.0,119.0,611.0,80.0,1827.0,1313.0,514.0,33.0,11.992752610478481,2.4525843260948235,1.779124194662656,4.111962701005369
35.0,2428.0,1534.0,894.0,1407.0,1021.0,2122.0,715.0,1486.0,1343.0,119.0,608.0,81.0,1826.0,1347.0,479.0,40.0,12.038496915239302,2.446246775242659,1.8023012770875442,4.096263473023618
36.0,2438.0,1512.0,926.0,1417.0,1021.0,2136.0,719.0,1481.0,1335.0,122.0,684.0,84.0,1828.0,1281.0,547.0,22.0,12.11037197401721,2.4381412171473853,1.8235793632671804,4.102691778439816
37.0,2450.0,1528.0,922.0,1429.0,1021.0,2151.0,722.0,1482.0,1337.0,121.0,650.0,82.0,1828.0,1330.0,498.0,32.0,12.170128315096974,2.430364337961117,1.8449386198770652,4.074292228371204
38.0,2463.0,1572.0,891.0,1459.0,1004.0,2168.0,709.0,1480.0,1337.0,119.0,570.0,79.0,1827.0,1345.0,482.0,36.0,12.231416277866476,2.4249498964658276,1.864155045941135,4.047215781433144
39.0,2471.0,1598.0,873.0,1473.0,998.0,2192.0,719.0,1471.0,1328.0,119.0,544.0,79.0,1868.0,1401.0,467.0,32.0,12.289624717819791,2.418226951390302,1.8836820616623988,4.028584634446695
40.0,2477.0,1610.0,867.0,1474.0,1003.0,2205.0,731.0,1466.0,1322.0,120.0,550.0,73.0,1879.0,1411.0,468.0,33.0,12.376758939400126,2.4093204929326735,1.9051774009305875,4.008756869790206
41.0,2492.0,1608.0,884.0,1490.0,1002.0,2220.0,730.0,1463.0,1317.0,122.0,588.0,79.0,1895.0,1398.0,497.0,31.0,12.394992374154858,2.4015533811466256,1.9266922062699587,4.014279034105694
42.0,2512.0,1629.0,883.0,1499.0,1013.0,2240.0,741.0,1461.0,1313.0,123.0,585.0,83.0,1906.0,1415.0,491.0,40.0,12.447756573485577,2.3932179306901205,1.9464763663267504,4.00237768672257
43.0,2525.0,1626.0,899.0,1516.0,1009.0,2251.0,735.0,1456.0,1305.0,125.0,624.0,84.0,1936.0,1502.0,434.0,44.0,12.513562086114584,2.3854058211196407,1.968316286357437,3.9967075107376266
44.0,2540.0,1633.0,907.0,1524.0,1016.0,2269.0,745.0,1450.0,1299.0,125.0,617.0,88.0,1932.0,1533.0,399.0,42.0,12.553359484875438,2.37642045861783,1.9920600146410543,3.9960178759835108
45.0,2543.0,1659.0,884.0,1532.0,1011.0,2285.0,753.0,1447.0,1293.0,127.0,627.0,92.0,1948.0,1521.0,427.0,42.0,12.631470193034326,2.3664492340756835,2.0177668860824456,4.00289388859233
46.0,2550.0,1694.0,856.0,1565.0,985.0,2300.0,735.0,1442.0,1283.0,131.0,664.0,90.0,1971.0,1529.0,442.0,50.0,12.699693529028758,2.3605002837403846,2.0414215193678,4.036017904793596
47.0,2560.0,1743.0,817.0,1595.0,965.0,2315.0,720.0,1441.0,1280.0,133.0,651.0,91.0,2007.0,1611.0,396.0,53.0,12.798322204379158,2.356861186989219,2.0652769238879802,4.051770489977068
48.0,2571.0,1732.0,839.0,1605.0,966.0,2333.0,728.0,1439.0,1275.0,133.0,662.0,85.0,2053.0,1663.0,390.0,57.0,12.840113305148025,2.3504106777975107,2.088669566458408,4.047444926526316
49.0,2587.0,1782.0,805.0,1643.0,944.0,2350.0,707.0,1436.0,1267.0,138.0,702.0,88.0,2063.0,1633.0,430.0,50.0,12.822255144039167,2.345978840365333,2.1124359563842385,4.078199019157856
50.0,2596.0,1781.0,815.0,1659.0,937.0,2364.0,705.0,1434.0,1264.0,139.0,721.0,91.0,2124.0,1745.0,379.0,54.0,12.881660149318744,2.3424570057364127,2.1340961662745173,4.070811874542207
51.0,2610.0,1780.0,830.0,1681.0,929.0,2379.0,698.0,1432.0,1261.0,138.0,704.0,93.0,2143.0,1790.0,353.0,74.0,12.976600569903352,2.3397395121416737,2.158613893998441,4.059104684565289
52.0,2621.0,1800.0,821.0,1700.0,921.0,2396.0,696.0,1434.0,1256.0,143.0,774.0,92.0,2147.0,1777.0,370.0,62.0,13.004721128730887,2.3388678490351684,2.186018547335866,4.094064947636479
53.0,2629.0,1806.0,823.0,1724.0,905.0,2412.0,688.0,1429.0,1245.0,147.0,840.0,96.0,2181.0,1783.0,398.0,59.0,13.02336428464293,2.3376858474171605,2.2159392839512453,4.128458232459946
54.0,2643.0,1842.0,801.0,1748.0,895.0,2421.0,673.0,1429.0,1242.0,148.0,822.0,92.0,2202.0,1822.0,380.0,63.0,13.073944870139348,2.3367895340664906,2.2456691679939222,4.120386468865452
55.0,2658.0,1858.0,800.0,1789.0,869.0,2442.0,653.0,1423.0,1235.0,147.0,788.0,89.0,2238.0,1865.0,373.0,73.0,13.113800103959312,2.338308277358447,2.272775315140762,4.122195822879873
56.0,2669.0,1896.0,773.0,1811.0,858.0,2460.0,649.0,1419.0,1229.0,147.0,750.0,89.0,2260.0,1986.0,274.0,76.0,13.172957522347819,2.340680612331564,2.3005563589479987,4.127559463825772
57.0,2687.0,1947.0,740.0,1836.0,851.0,2471.0,635.0,1419.0,1217.0,154.0,825.0,94.0,2308.0,2005.0,303.0,76.0,13.199174537258488,2.3424129323573792,2.328604067415137,4.178699483496296
58.0,2700.0,1985.0,715.0,1863.0,837.0,2485.0,622.0,1413.0,1205.0,158.0,859.0,96.0,2370.0,2097.0,273.0,89.0,13.233135569692015,2.345562844206382,2.356962788995782,4.205083467562149
59.0,2712.0,2012.0,700.0,1875.0,837.0,2496.0,621.0,1412.0,1193.0,164.0,940.0,108.0,2428.0,2127.0,301.0,81.0,13.269347925491726,2.3490845810701217,2.388746196080287,4.23996487323882
60.0,2719.0,2070.0,649.0,1903.0,816.0,2509.0,606.0,1414.0,1194.0,160.0,810.0,91.0,2484.0,2156.0,328.0,84.0,13.315835639036298,2.354556059558565,2.417558004615907,4.20732072069419
61.0,2730.0,2060.0,670.0,1922.0,808.0,2524.0,602.0,1412.0,1187.0,162.0,856.0,97.0,2550.0,2358.0,192.0,104.0,13.322893843127915,2.3597534318622375,2.4463172918616873,4.235035077646392
62.0,2747.0,2083.0,664.0,1952.0,795.0,2547.0,595.0,1409.0,1173.0,167.0,923.0,109.0,2562.0,2278.0,284.0,93.0,13.386431115538853,2.3668198361088097,2.478079618373055,4.283298743838295
63.0,2758.0,2125.0,633.0,1975.0,783.0,2566.0,591.0,1407.0,1163.0,170.0,935.0,108.0,2603.0,2382.0,221.0,108.0,13.415583565074158,2.373406066390484,2.506947301791682,4.296267811569014
64.0,2769.0,2173.0,596.0,2011.0,758.0,2580.0,569.0,1406.0,1155.0,175.0,977.0,100.0,2669.0,2414.0,255.0,104.0,13.444858717483877,2.3825123898786247,2.5228217506647583,4.34862379994522
65.0,2779.0,2224.0,555.0,2044.0,735.0,2595.0,551.0,1406.0,1153.0,172.0,872.0,94.0,2712.0,2529.0,183.0,124.0,13.468161616616978,2.3926954038992445,2.5440436772150137,4.326131515690786
66.0,2787.0,2238.0,549.0,2070.0,717.0,2611.0,541.0,1403.0,1139.0,177.0,948.0,95.0,2766.0,2544.0,222.0,114.0,13.490830956704807,2.4037928727209263,2.5633881759478134,4.373076148140337
67.0,2798.0,2226.0,572.0,2100.0,698.0,2625.0,525.0,1403.0,1133.0,179.0,996.0,109.0,2803.0,2577.0,226.0,108.0,13.486857343243749,2.416694999656672,2.588118516744919,4.3900262481327825
68.0,2805.0,2250.0,555.0,2116.0,689.0,2634.0,518.0,1402.0,1120.0,188.0,1134.0,117.0,2834.0,2612.0,222.0,116.0,13.535572522110904,2.4301762911943956,2.6179080833777153,4.432961674471572
69.0,2809.0,2296.0,513.0,2133.0,676.0,2653.0,520.0,1398.0,1113.0,186.0,1052.0,118.0,2883.0,2683.0,200.0,126.0,13.565077323979459,2.4447649740600417,2.6520305279152274,4.4098184896814026
70.0,2824.0,2305.0,519.0,2163.0,661.0,2666.0,503.0,1398.0,1103.0,191.0,1133.0,122.0,2934.0,2739.0,195.0,126.0,13.599240797065958,2.460676758493783,2.6823197600299036,4.450520060048307
71.0,2833.0,2340.0,493.0,2180.0,653.0,2681.0,501.0,1399.0,1102.0,187.0,1026.0,116.0,2951.0,2757.0,194.0,126.0,13.628272239455313,2.477547206670472,2.716751809622049,4.452912607354923
72.0,2845.0,2372.0,473.0,2211.0,634.0,2698.0,487.0,1397.0,1086.0,193.0,1102.0,113.0,2993.0,2793.0,200.0,128.0,13.660603033226584,2.495245254551699,2.7554210476441803,4.488033354175745
73.0,2856.0,2377.0,479.0,2224.0,632.0,2711.0,487.0,1393.0,1066.0,201.0,1241.0,127.0,3064.0,2890.0,174.0,139.0,13.668442483404153,2.5128277140789383,2.7934434970414888,4.519082814037169
74.0,2865.0,2410.0,455.0,2252.0,613.0,2728.0,476.0,1393.0,1059.0,201.0,1208.0,121.0,3117.0,2911.0,206.0,142.0,13.679983956649984,2.5305348218355124,2.8359845968849173,4.523587272205226
75.0,2879.0,2425.0,454.0,2272.0,607.0,2740.0,468.0,1396.0,1054.0,200.0,1175.0,125.0,3161.0,3036.0,125.0,153.0,13.728132418428887,2.549457860155374,2.8819212399327774,4.549358100689772
76.0,2887.0,2456.0,431.0,2289.0,598.0,2749.0,460.0,1396.0,1050.0,202.0,1180.0,128.0,3174.0,3014.0,160.0,142.0,13.769793306088365,2.5703812814188853,2.9308038612078526,4.566858986964802
77.0,2897.0,2478.0,419.0,2317.0,580.0,2767.0,450.0,1393.0,1038.0,205.0,1212.0,129.0,3236.0,3095.0,141.0,149.0,13.790171848072765,2.5932530515345515,2.983715842091888,4.601637787253776
78.0,2906.0,2501.0,405.0,2328.0,578.0,2784.0,456.0,1387.0,1021.0,210.0,1279.0,122.0,3284.0,3082.0,202.0,148.0,13.805253066592336,2.6170179922206227,3.0347931899577962,4.6091164675226475
